window_entry,hh_hl_counts,window_exit,lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc
2,1,2,1,15.0,186.8715030346728,221.8045627256422,-42.621119666658984,-16.93271344415298,106.98829284443536,398.56947569229555,536.1355197174571,15.0,45.5203066113008,8.320327190721324,30.535424991821188,39.15525874659035,46.12760961938378,52.65031535692472,57.59681952162386,15.0,442.53333333333336,252.37355155366322,160.0,175.0,443.0,698.5,768.0,15.0,66.86666666666666,3.758165712659505,60.0,64.5,66.0,70.0,72.0,15.0,30.393939393939398,1.7082571421179562,27.272727272727273,29.31818181818182,30.0,31.818181818181817,32.72727272727273,15.0,37.41395621286926,7.8654773214056695,25.0,30.495169082125607,36.507936507936506,45.743145743145746,46.666666666666664,15.0,0.7370717728878629,0.7798083042598609,-0.5849678742834191,0.061546827777141044,0.8537203462640885,1.480465261833029,1.6595475992294682,1.1869362589997887,0.18278275807254188,0.056203874067689515,1.0579815059319875
2,1,2,2,15.0,542.9116121533764,601.3240639925981,-54.84438642864615,21.959019385793816,378.64694975846174,976.223219126847,1629.1731594761272,15.0,51.91721216801321,8.522134627988342,32.593230054208234,52.024072646406864,52.02513219642753,56.1250893748235,64.21046398067385,15.0,373.3333333333333,209.37514747684926,130.0,251.0,260.0,501.5,765.0,15.0,74.93333333333334,2.4043611170022654,70.0,73.5,75.0,76.5,79.0,15.0,34.060606060606055,1.0928914168192119,31.818181818181817,33.40909090909091,34.09090909090909,34.77272727272727,35.90909090909091,15.0,36.891710312231545,6.088023125046043,25.97402597402597,34.0,38.15789473684211,41.21621621621622,46.3768115942029,15.0,1.0367625557997966,0.9546791989882887,-0.7057823766962422,0.433742499987911,1.271733591067984,1.8430878831504245,2.081301270243334,1.1075910894731789,0.1641485409580395,0.03208666971088432,0.9208272363307085
2,1,2,3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
2,1,2,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
2,1,2,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
2,1,3,1,15.0,130.70434660807493,159.65400623670172,-40.654865832465156,-14.086171829230622,69.41070774411376,275.5161558345705,379.12914167564514,15.0,44.865309074359935,7.781644340941361,30.53542499182115,39.15525874659035,46.127609619383776,51.02774101534742,57.59681952162386,15.0,442.53333333333336,252.37355155366322,160.0,175.0,443.0,698.5,768.0,15.0,67.4,3.4392690253266647,61.0,65.0,67.0,70.0,72.0,15.0,30.636363636363637,1.563304102421211,27.727272727272727,29.545454545454547,30.454545454545453,31.818181818181817,32.72727272727273,15.0,38.44807248464989,7.550945951990732,26.38888888888889,31.914251207729464,37.5,46.571828358208954,47.540983606557376,15.0,0.6459375418582329,0.6923756737742134,-0.5462610337559983,0.09160103992967927,0.6838792657615498,1.2926306358637376,1.4789628405765922,1.2214896472833772,0.17344457224275517,0.051027730346092946,1.0718926040161518
2,1,3,2,15.0,217.10119718626277,305.81761522096946,-65.40475706261765,-44.03660296182377,95.38239000828261,497.29449103139063,698.7795416488051,15.0,50.76637932537202,15.60177280502176,31.697996113100736,34.32069869993108,49.18031932174798,65.42322930681402,69.63106110423988,15.0,445.06666666666666,253.02328144339,135.0,205.5,443.0,698.5,768.0,15.0,62.06666666666667,5.675343497051418,52.0,59.0,60.0,67.5,70.0,15.0,28.212121212121215,2.579701589568826,23.636363636363637,26.818181818181817,27.272727272727273,30.68181818181818,31.818181818181817,15.0,38.26522722488375,12.015678869423242,21.73913043478261,26.28997867803838,37.93103448275862,49.56165984804208,53.84615384615385,15.0,0.5725887140389432,1.0091946284732685,-1.174701743075383,-0.2815805428275422,0.8026802128627476,1.532475777822698,1.733732126610466,1.4086408512919997,0.30732490700246384,0.09143947632198847,1.7625122600733458
2,1,3,3,15.0,285.4227881399262,350.5484592502122,-70.32926632724752,-37.16249047426436,112.16813107794823,567.2555224185331,847.0595906963231,15.0,56.60499291102383,14.24897095271357,37.36469866298715,45.27800759925405,49.39642979435293,69.52010860709116,77.10062901549526,15.0,346.53333333333336,231.23113565270162,139.0,160.0,239.0,501.5,765.0,15.0,72.86666666666666,3.758165712659505,67.0,69.5,73.0,75.5,79.0,15.0,33.121212121212125,1.7082571421179567,30.454545454545453,31.59090909090909,33.18181818181818,34.31818181818182,35.90909090909091,15.0,39.78343108143918,8.154523104367598,26.923076923076923,31.831983805668017,40.0,46.76884838442419,51.470588235294116,15.0,0.6318124239554137,0.9095343382078293,-0.9441674927257395,-0.07880710898053785,0.8365721497950449,1.3764967356189257,1.5842988517191596,1.2281726400849209,0.25172639761851434,0.05157592469340584,1.4395638701020765
2,1,3,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
2,1,3,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
