custom_window_entry,custom_hh_hl_counts,custom_window_exit,custom_lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc
1,1,1,1,15.0,3.6438196101301448,30.672783554455794,-45.99622937557173,-18.72395302528878,-6.213107054113635,23.84397378290904,58.15578214381151,15.0,35.93349837489333,11.981865082180054,16.61662982931606,26.23967612924323,37.311463835855875,45.47203201819356,56.50405300217619,15.0,655.2666666666667,239.71991593365394,404.0,475.0,524.0,843.5,1078.0,15.0,137.06666666666666,5.119523787377475,126.0,135.0,137.0,139.5,148.0,15.0,45.6888888888889,1.7065079291258258,42.0,45.0,45.666666666666664,46.5,49.333333333333336,15.0,41.20500191445243,4.873540532461384,31.386861313868614,38.83179170948955,40.816326530612244,44.93514677309248,48.57142857142857,15.0,0.11045433999146044,0.4275401704982119,-0.5081931642953122,-0.23166930176878914,0.011103247746435245,0.4411731241122049,0.8957081577181821,8.41775577176837,0.33344554869591436,0.03735061128923255,3.8707412540898467
1,1,1,2,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,1,3,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,1,4,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,1,5,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,2,1,15.0,3.6438196101301448,30.672783554455794,-45.99622937557173,-18.72395302528878,-6.213107054113635,23.84397378290904,58.15578214381151,15.0,35.93349837489333,11.981865082180054,16.61662982931606,26.23967612924323,37.311463835855875,45.47203201819356,56.50405300217619,15.0,655.2666666666667,239.71991593365394,404.0,475.0,524.0,843.5,1078.0,15.0,137.06666666666666,5.119523787377475,126.0,135.0,137.0,139.5,148.0,15.0,45.6888888888889,1.7065079291258258,42.0,45.0,45.666666666666664,46.5,49.333333333333336,15.0,41.20500191445243,4.873540532461384,31.386861313868614,38.83179170948955,40.816326530612244,44.93514677309248,48.57142857142857,15.0,0.11045433999146044,0.4275401704982119,-0.5081931642953122,-0.23166930176878914,0.011103247746435245,0.4411731241122049,0.8957081577181821,8.41775577176837,0.33344554869591436,0.03735061128923255,3.8707412540898467
1,1,2,2,15.0,28.392194640197825,52.68105238552355,-46.24676544139779,-5.13045367154897,21.030972082809726,39.62087526232416,169.01407625445697,15.0,38.28013846853432,13.915983543461918,23.890233257897105,28.2231937037226,32.41688039476857,48.362810845505116,70.4512772338496,15.0,566.4,260.67215315137025,194.0,402.5,499.0,764.0,1062.0,15.0,112.93333333333334,4.463609472591607,104.0,109.0,115.0,116.0,119.0,15.0,37.64444444444444,1.487869824197202,34.666666666666664,36.333333333333336,38.333333333333336,38.666666666666664,39.666666666666664,15.0,44.35072765970699,4.711011995973987,35.57692307692308,41.762891490034804,44.34782608695652,47.00467562828755,53.91304347826087,15.0,0.37197542521394633,0.40465469904706425,-0.31451976569073253,0.04587517475711149,0.36185082598696955,0.5584149157440743,1.188504681716888,1.8554765861930738,0.3635301255480212,0.039524286947387306,1.087853314004069
1,1,2,3,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,2,4,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
1,1,2,5,15.0,311.5188572269734,319.68711093740086,-45.14942196641605,137.1486325433341,246.70512291839862,318.1626860013954,1145.9058045454474,15.0,46.94353776091759,13.25699433487035,31.42726566427494,38.72969450862454,44.37687017144153,53.098834044928644,81.80144592385888,15.0,414.8666666666667,197.23657537755687,212.0,278.0,396.0,476.5,1024.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.33333333333333326,5.745950043620392e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,15.0,1.1734400096599304,0.4909922579687515,0.11333769587878079,1.0992951393181731,1.237759148163236,1.2869960205445976,2.019991521586904,1.0262207359873436,0.2824029667808151,0.0,0.4184212690268196
