custom_window_entry,custom_hh_hl_counts,custom_window_exit,custom_lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max
1,1,3,3,15.0,78.25461243143833,103.45644974213923,-55.26720520533811,-0.7826139993520016,38.09916349101496,155.69592493725534,249.6772137353562,15.0,56.12299710584833,12.171809173945627,38.90611708864942,48.13395365716387,52.20111668699317,68.83176384352166,74.21467919380864,15,535 days 11:12:00,131 days 11:56:10.817894920,343 days 00:00:00,432 days 00:00:00,554 days 00:00:00,657 days 00:00:00,720 days 00:00:00,15.0,56.333333333333336,1.4960264830861913,53.0,55.5,56.0,58.0,58.0,15.0,35.03593055014713,3.532880806242141,27.586206896551722,34.54545454545455,36.206896551724135,37.01923076923077,39.285714285714285,15.0,0.5721303396410281,0.437735124631092,-0.24817000527759359,0.35820664721821904,0.5307477770526715,0.9167827094101144,1.1075148114004172
1,1,3,4,15.0,-8.618898494452093,101.01908827133273,-79.92325077475166,-71.90692338971563,-50.034390382451946,22.938260042945018,281.91087546610754,15.0,86.19206167575496,9.876264033380389,69.00708708247465,79.28572595913148,88.60841245780504,94.2070578113522,98.02792775265505,15,579 days 20:48:00,199 days 12:41:49.119202796,329 days 00:00:00,342 days 12:00:00,672 days 00:00:00,758 days 00:00:00,786 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.3110553794209343,0.4182707101709129,-0.23745405809723075,-0.03326776435743828,0.2589103865201855,0.6350988572844111,1.1137298127996476
1,1,3,5,15.0,-8.618898494452093,101.01908827133273,-79.92325077475166,-71.90692338971563,-50.034390382451946,22.938260042945018,281.91087546610754,15.0,86.19206167575496,9.876264033380389,69.00708708247465,79.28572595913148,88.60841245780504,94.2070578113522,98.02792775265505,15,579 days 20:48:00,199 days 12:41:49.119202796,329 days 00:00:00,342 days 12:00:00,672 days 00:00:00,758 days 00:00:00,786 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.3110553794209343,0.4182707101709129,-0.23745405809723075,-0.03326776435743828,0.2589103865201855,0.6350988572844111,1.1137298127996476
1,1,4,1,15.0,-32.74105358252462,74.1836405422288,-75.60752228773286,-70.18039588178138,-67.85861401912149,-35.145368606722,155.16957898583826,15.0,67.20396468184371,10.490625174812386,43.31417716806611,64.18819042868058,71.68884627794529,73.90723831091938,75.97664241743118,15,699 days 20:48:00,121 days 08:50:21.982010490,383 days 00:00:00,698 days 00:00:00,734 days 00:00:00,787 days 12:00:00,791 days 00:00:00,15.0,76.46666666666667,5.566053573309583,65.0,73.0,79.0,80.5,82.0,15.0,23.90353590318316,4.135051986813379,17.333333333333336,21.600609756097562,24.285714285714285,26.39194139194139,31.25,15.0,-0.7482538836017365,0.8698658961585103,-1.854789643671706,-1.1999146422715632,-1.0372071425921559,-0.33756920244711236,0.9359512959973109
1,1,4,2,15.0,-34.96779784452679,49.876362092500216,-72.35919639638242,-62.72488021868271,-58.37210634150304,-25.059111516313163,96.28973467838307,15.0,64.18616938897961,6.454660700209849,54.324081307662574,61.58820233266177,64.60043919434246,66.23839273881313,77.21090052163665,15,697 days 09:36:00,120 days 14:03:46.112661332,383 days 00:00:00,697 days 00:00:00,747 days 00:00:00,781 days 00:00:00,791 days 00:00:00,15.0,73.8,4.109223075681617,65.0,71.5,76.0,76.5,78.0,15.0,23.3313356789328,2.509002953708369,20.54794520547945,21.85634000702494,22.857142857142858,23.530416951469583,29.6875,15.0,-0.4995868495673611,0.6362768711113925,-1.1752778812062261,-0.9909789091589565,-0.6921992038263675,-0.07799145232450223,0.7906340034673429
1,1,4,3,15.0,34.46643420162757,61.77593270508472,-60.23230858146087,-6.890413563868371,33.2141681811496,70.10047580894864,173.78018227560966,15.0,60.67131273705886,13.280903741030151,43.599983685709304,50.84542735670408,53.734333661273446,71.72491057065609,80.8095274701383,15,559 days 11:12:00,127 days 19:29:41.679342120,365 days 00:00:00,458 days 00:00:00,576 days 00:00:00,670 days 12:00:00,767 days 00:00:00,15.0,61.53333333333333,1.9223002094465094,57.0,61.0,62.0,63.0,65.0,15.0,29.921604611352663,1.7382615324914614,27.419354838709676,28.80184331797235,29.508196721311474,30.89635113696457,33.92857142857143,15.0,0.4138573315688248,0.39886328183762604,-0.563590705853155,0.22994520243102412,0.498168220354857,0.6730170105944204,1.0117340052769774
1,1,4,4,15.0,23.634891438475947,45.059524598243726,-25.835712326331826,-17.01753241373291,13.559030235039488,55.74349135971601,110.71768960386179,15.0,63.755343735158576,8.708178389439498,53.29896802056222,58.54799737128895,59.65315364701919,71.51728494501958,76.65373157852218,15,567 days 22:24:00,133 days 00:49:04.585135512,383 days 00:00:00,444 days 12:00:00,577 days 00:00:00,666 days 12:00:00,782 days 00:00:00,15.0,49.86666666666667,1.4074631010979934,47.0,49.0,50.0,51.0,52.0,15.0,34.1585182947678,2.6236988979652835,29.411764705882355,32.283977420755534,34.69387755102041,36.36734693877551,37.5,15.0,0.4369315795616163,0.23724773074991978,0.06353518995006938,0.2558446855519436,0.441460809409321,0.6278235393646263,0.801748702955479
1,1,4,5,15.0,-8.618898494452093,101.01908827133273,-79.92325077475166,-71.90692338971563,-50.034390382451946,22.938260042945018,281.91087546610754,15.0,86.19206167575496,9.876264033380389,69.00708708247465,79.28572595913148,88.60841245780504,94.2070578113522,98.02792775265505,15,579 days 20:48:00,199 days 12:41:49.119202796,329 days 00:00:00,342 days 12:00:00,672 days 00:00:00,758 days 00:00:00,786 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.3110553794209343,0.4182707101709129,-0.23745405809723075,-0.03326776435743828,0.2589103865201855,0.6350988572844111,1.1137298127996476
1,1,5,1,15.0,-19.908224410604937,91.40196483255737,-71.83830050602278,-64.06926226161016,-61.662154024267544,-27.703032815448868,233.89122237005859,15.0,60.915390722319074,11.776321586905057,33.8796652304468,58.07371601346148,64.95994872122185,68.16183520400904,72.60118514101596,15,672 days 11:12:00,141 days 04:40:33.597660374,326 days 00:00:00,627 days 00:00:00,718 days 00:00:00,781 days 00:00:00,790 days 00:00:00,15.0,68.73333333333333,5.861090423494671,57.0,65.5,71.0,72.0,75.0,15.0,25.799426471605724,5.003070839522971,17.647058823529413,23.45831747240198,25.806451612903224,27.569470879330034,35.714285714285715,15.0,-0.5637715732626398,0.8117516630943034,-1.377839458639263,-1.0744147648924345,-0.8449240572805516,-0.19451829489129863,1.135035618200158
1,1,5,2,15.0,-29.08086614195993,67.86962328132005,-69.56682831788993,-64.25915763557794,-60.263135813887956,-28.738404056904304,151.25593218439298,15.0,61.70796368643819,10.339066954636746,36.699892617995985,59.50656661635894,65.35638227812103,68.38004312339235,73.33090864792166,15,682 days 06:24:00,118 days 21:49:50.263216952,383 days 00:00:00,647 days 00:00:00,703 days 00:00:00,765 days 12:00:00,790 days 00:00:00,15.0,68.26666666666667,5.548058433447901,57.0,65.5,71.0,72.0,74.0,15.0,25.584431727303205,4.537846148404783,19.11764705882353,23.28767123287671,25.352112676056336,26.60185594343791,35.714285714285715,15.0,-0.5491165346173629,0.718318108690207,-1.310201293262434,-0.9960694627343047,-0.7985657576513875,-0.17338701788574815,0.9309776894117522
