window_entry,hh_hl_counts,window_exit,lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc,cluster
2,1,8,2,15.0,578.0465314044733,332.02478867180804,45.81759681599502,269.90605534598205,594.4444119764776,842.0422645330862,1132.6645294486334,15.0,26.33283424587321,6.188633874142058,18.636779567553617,21.172177870452245,25.627525791909893,33.69098953714226,34.60822508684335,15.0,349.46666666666664,135.73391336764456,174.0,228.5,388.0,465.5,521.0,15.0,69.0,2.5071326821120348,65.0,67.5,69.0,71.0,73.0,15.0,23.000000000000004,0.8357108940373449,21.666666666666668,22.5,23.0,23.666666666666668,24.333333333333332,15.0,40.51030492804337,4.036264839498504,32.35294117647059,37.95347844643619,40.57971014492754,42.96532045654082,47.14285714285714,15.0,1.7031308430046779,0.44602343320450755,0.6108142049338077,1.3465806949904189,1.8663383729820044,1.983040244447357,2.318974299737209,0.5743911097694697,0.2350158671245925,0.03633525626249326,0.26188442011749913,14
2,1,8,3,15.0,521.9895454633531,321.757659650349,46.23184989569636,231.10175814372985,522.1873284645508,687.7311267771672,1193.5586103294117,15.0,27.25705347378104,7.861840606785797,18.636779567553578,20.302639325449775,24.433534764557436,37.134791501077444,38.004389820703786,15.0,362.1333333333333,121.2393539754355,185.0,267.0,388.0,464.5,521.0,15.0,68.6,2.3844735867092948,65.0,67.0,69.0,70.5,72.0,15.0,22.86666666666667,0.7948245289030977,21.666666666666668,22.333333333333336,23.0,23.5,24.0,15.0,39.59530802787433,3.880811693419361,32.35294117647059,36.92307692307693,39.130434782608695,41.48375768217734,46.3768115942029,15.0,1.6135568296846798,0.4397290825718341,0.614073961037885,1.243691909462866,1.7169118513152666,1.8917443348818996,2.3438219633742166,0.6164063292967586,0.28843325322556296,0.03475909018526669,0.27252159606784077,14
2,1,8,4,15.0,484.2548019600182,302.8881892883433,25.44874440445733,219.80542949389263,500.2820489863839,596.205913022342,1192.9507815051086,15.0,30.128876433629042,8.315759835282845,19.724968818847547,22.330978715399425,30.151611945968714,40.226480546121664,40.659691069548764,15.0,401.6666666666667,160.2706044995983,173.0,310.0,407.0,447.0,692.0,15.0,66.46666666666667,2.065591117977289,63.0,65.0,66.0,68.0,70.0,15.0,22.155555555555555,0.6885303726590962,21.0,21.666666666666668,22.0,22.666666666666668,23.333333333333332,15.0,39.31850919968096,4.43548246357072,29.850746268656714,37.032967032967036,39.705882352941174,43.312655086848636,45.45454545454545,15.0,1.5229978578537322,0.4496601534314574,0.41477551608718116,1.1895823821455376,1.6334580288670837,1.7801086806745472,2.2889908709955242,0.6254727636409703,0.27600630423778494,0.031077098063850884,0.29524674057331635,5
2,1,8,5,15.0,612.1101712596644,390.7830594872385,41.88442909453147,280.26256321484044,593.734994735745,801.598390867612,1512.2843301510015,15.0,29.071399259190716,4.619725452037803,23.868333098687984,24.65139466121967,30.163207045812552,34.25417033417111,34.79399759089387,15.0,436.73333333333335,191.86359241721212,173.0,314.0,444.0,505.0,753.0,15.0,61.266666666666666,2.7637104114026196,55.0,59.5,62.0,63.0,65.0,15.0,20.42222222222222,0.9212368038008737,18.333333333333332,19.833333333333336,20.666666666666668,21.0,21.666666666666668,15.0,37.13831130881051,4.248612659509022,30.158730158730158,33.872229465449806,36.507936507936506,40.5002733734281,44.26229508196721,15.0,1.5972242667517271,0.43420852050529296,0.5479434794217433,1.292406321384179,1.6525217231156528,1.8337948040550043,2.317069891874271,0.6384194836740651,0.15890963523461324,0.045109527933666266,0.2718519431140013,14
2,1,9,1,15.0,546.9860371811719,329.6562121235431,41.72808609089073,263.70428310799446,531.2085815091157,765.5156822853389,1187.1924987144414,15.0,28.62252522048395,6.9730917624262405,18.636779567553617,21.77019704659387,30.299365891322243,36.262517448279084,37.144181711352964,15.0,421.2,160.75855898120724,185.0,306.5,403.0,522.0,755.0,15.0,64.06666666666666,3.283436063174122,59.0,61.5,64.0,66.5,70.0,15.0,21.355555555555554,1.0944786877247075,19.666666666666668,20.5,21.333333333333332,22.166666666666664,23.333333333333332,15.0,41.811291346338116,4.89947314544303,31.25,38.452380952380956,42.857142857142854,45.15625,49.25373134328358,15.0,1.6904514157816355,0.4557399729823632,0.5818375357472992,1.3777133341721512,1.8089005571395815,1.9244533424978232,2.370481606046929,0.6026775634390734,0.24362252137822868,0.05125030275505914,0.269596611134569,14
2,1,9,2,15.0,562.7614193582926,352.0004638776423,37.186777493227694,258.25224827707916,531.2085815091157,786.4930987798589,1250.927581102904,15.0,29.215209890483024,7.003995008015048,18.636779567553603,22.14900144271665,32.532741770943716,36.262517448279084,37.144181711352964,15.0,421.2,160.75855898120724,185.0,306.5,403.0,522.0,755.0,15.0,64.06666666666666,3.283436063174122,59.0,61.5,64.0,66.5,70.0,15.0,21.355555555555554,1.0944786877247075,19.666666666666668,20.5,21.333333333333332,22.166666666666664,23.333333333333332,15.0,41.811291346338116,4.89947314544303,31.25,38.452380952380956,42.857142857142854,45.15625,49.25373134328358,15.0,1.6955487233931812,0.48119984287649586,0.5388548650922311,1.3541914372790191,1.8221195198191182,1.9578312406798584,2.4080490390974436,0.625487909741614,0.23973796643154113,0.05125030275505914,0.28380183726805847,14
2,1,9,3,15.0,584.6511433813855,370.2874068207207,37.576511286074066,267.8236297156455,530.5938256478636,786.4883256468081,1335.4411273078995,15.0,28.37997824841712,6.7527395741259,18.636779567553617,21.564885833564883,31.44960850392109,35.17420176859157,36.070920423575984,15.0,415.46666666666664,165.75664893652583,185.0,264.0,403.0,522.0,755.0,15.0,63.666666666666664,3.4572215654165053,59.0,60.5,64.0,66.0,70.0,15.0,21.22222222222222,1.1524071884721683,19.666666666666668,20.166666666666664,21.333333333333332,22.0,23.333333333333332,15.0,41.43923027528417,4.846964093059127,31.25,38.452380952380956,41.935483870967744,44.53389830508475,49.25373134328358,15.0,1.7065911387595432,0.47703227610441756,0.5422386047179637,1.412778875878605,1.8593853999525671,1.9670062359019167,2.4519869357794253,0.6333476142356077,0.23794026602196322,0.05430190940444773,0.2795234694885117,14
2,1,9,4,15.0,475.11087800372405,320.5857524718293,20.58324867287773,232.66981060135146,456.5235333123008,581.2340898795098,1185.0061896408013,15.0,28.641313048337558,6.152074081527956,20.80609579883193,21.646781485854632,32.44483466950323,34.364168790498056,35.27209242409322,15.0,466.8666666666667,245.60417244788314,173.0,321.0,446.0,506.0,1015.0,15.0,62.8,3.2993505854507617,59.0,60.0,63.0,65.0,69.0,15.0,20.93333333333333,1.0997835284835868,19.666666666666668,20.0,21.0,21.666666666666664,23.0,15.0,40.090922980092465,4.904745510595455,30.158730158730158,37.484647506755095,39.34426229508197,42.76384535005224,48.484848484848484,15.0,1.5133548436265465,0.4758412409774553,0.368677067129839,1.2395312027987875,1.575251378165461,1.759476830859818,2.30387678649182,0.6747598661997305,0.2147972081847359,0.05253742970462996,0.3144280688573787,5
2,1,9,5,15.0,551.1523308345675,350.9310076481528,38.538590254068666,269.1117453510541,560.2247242053639,658.8739031406219,1332.6355343186517,15.0,30.84466350420934,6.896611129602495,20.705969505588833,23.726509187889306,36.119519448258636,37.1645474280312,37.69510992698282,15.0,371.4,136.42098707415113,173.0,308.0,355.0,448.0,589.0,15.0,59.266666666666666,2.939063666900606,55.0,58.0,59.0,61.0,66.0,15.0,19.755555555555556,0.9796878889668693,18.333333333333332,19.333333333333332,19.666666666666668,20.333333333333336,22.0,15.0,38.549253923829966,5.183237743150173,26.666666666666668,36.02564102564102,38.88888888888889,42.205387205387204,45.90163934426229,15.0,1.5845844090958112,0.4343595050126036,0.5317000809469986,1.321001081650902,1.6696682736764423,1.8449545029892067,2.3022663406813715,0.6367223506371914,0.22359171234470823,0.04959050056637693,0.27411572556141456,5
2,2,2,1,15.0,203.20781933459602,158.35219802231785,24.855478840513953,53.94247082315566,156.7735921446421,322.880813622161,488.46409600831515,15.0,23.76148867122363,7.412515229105665,17.572270945512496,18.80127987072347,19.467126740828128,30.510539027825224,35.71013358310344,15.0,481.1333333333333,185.56164423049233,307.0,348.5,444.0,490.0,904.0,15.0,52.0,6.90755280213519,37.0,48.5,54.0,56.5,60.0,15.0,17.333333333333332,2.3025176007117305,12.333333333333334,16.166666666666664,18.0,18.833333333333336,20.0,15.0,40.07512868044579,4.372939369117128,31.914893617021278,36.47450110864745,41.66666666666667,43.963722866488254,45.0,15.0,1.139252986887214,0.452305980716529,0.4343032568848212,0.6891957482169568,1.1709596531606543,1.540721597703715,1.7276981769953754,0.7792623263260346,0.31195500129091647,0.1328375538872152,0.39701978921500714,3
2,2,2,2,15.0,321.6935121268437,179.5164227076166,39.72073163073544,181.5144822844526,305.48385872804533,486.4396408709862,637.5810228385783,15.0,33.09405275563039,7.733331762988078,17.117484941544276,28.92771560366439,37.763913977381954,39.06330039967308,39.06330039967314,15.0,436.73333333333335,143.5849507965166,198.0,307.0,496.0,522.0,652.0,15.0,66.86666666666666,4.673124783064885,60.0,63.0,66.0,72.5,73.0,15.0,22.288888888888888,1.5577082610216282,20.0,21.0,22.0,24.166666666666664,24.333333333333332,15.0,43.569107654115676,3.1041865666251898,37.096774193548384,42.857142857142854,43.07692307692308,44.695752009184844,50.0,15.0,1.3184237467955158,0.32098447593539403,0.5546038016269939,1.1686251252911963,1.3635333181209097,1.5683469459446804,1.7104237081562619,0.5580355709406826,0.2336773866921567,0.0698872101156264,0.24346078164593157,8
2,2,3,1,15.0,203.20781933459602,158.35219802231785,24.855478840513953,53.94247082315566,156.7735921446421,322.880813622161,488.46409600831515,15.0,23.76148867122363,7.412515229105665,17.572270945512496,18.80127987072347,19.467126740828128,30.510539027825224,35.71013358310344,15.0,481.1333333333333,185.56164423049233,307.0,348.5,444.0,490.0,904.0,15.0,52.0,6.90755280213519,37.0,48.5,54.0,56.5,60.0,15.0,17.333333333333332,2.3025176007117305,12.333333333333334,16.166666666666664,18.0,18.833333333333336,20.0,15.0,40.07512868044579,4.372939369117128,31.914893617021278,36.47450110864745,41.66666666666667,43.963722866488254,45.0,15.0,1.139252986887214,0.452305980716529,0.4343032568848212,0.6891957482169568,1.1709596531606543,1.540721597703715,1.7276981769953754,0.7792623263260346,0.31195500129091647,0.1328375538872152,0.39701978921500714,3
2,2,3,2,15.0,245.47130170434676,119.83630635300084,50.02699886559226,152.47369028812057,228.05992295336472,310.36030065546777,488.59120364839856,15.0,31.11186962548226,6.424949442874082,18.76768406094112,27.832771568420405,35.05518914164553,35.05518914164558,36.296538310773016,15.0,449.8,157.9105533431596,198.0,307.0,521.0,528.5,696.0,15.0,61.93333333333333,4.495500395898526,55.0,59.0,62.0,65.5,68.0,15.0,20.644444444444442,1.498500131966176,18.333333333333332,19.666666666666668,20.666666666666668,21.833333333333336,22.666666666666668,15.0,44.56673309387282,3.593076968369563,36.36363636363637,42.87525354969574,44.06779661016949,45.8710407239819,51.724137931034484,15.0,1.2436822601618025,0.28188494671373215,0.6567222932583572,1.1068547170504037,1.314104244860412,1.429391109643177,1.7600858272642121,0.48818866205930417,0.20651119718024627,0.07258612049351765,0.22665350768697068,8
2,2,3,3,15.0,530.9848993776702,296.3178973386168,13.003299610700166,265.9292631808807,561.025358053845,715.7187251029511,1076.0930531613021,15.0,35.63788817820677,7.392957485692312,24.084137869653137,29.21404880841353,39.41339612930035,39.41339612930038,44.80480134614196,15.0,441.73333333333335,184.85456316739794,233.0,275.5,403.0,521.0,846.0,15.0,59.53333333333333,4.015446366695678,53.0,57.0,58.0,64.0,65.0,15.0,19.84444444444444,1.338482122231893,17.666666666666668,19.0,19.333333333333332,21.333333333333332,21.666666666666668,15.0,45.49607511726677,3.982566408830042,37.93103448275862,43.061440677966104,45.3125,48.4375,52.83018867924528,15.0,1.4701697772581057,0.42351220474824247,0.2882399664368732,1.2144767259129414,1.5177212802649414,1.7629521857608994,1.906360258581958,0.5580533414150006,0.20744656497949399,0.06744870716734062,0.288070270046022,5
2,2,4,1,15.0,203.20781933459602,158.35219802231785,24.855478840513953,53.94247082315566,156.7735921446421,322.880813622161,488.46409600831515,15.0,23.76148867122363,7.412515229105665,17.572270945512496,18.80127987072347,19.467126740828128,30.510539027825224,35.71013358310344,15.0,481.1333333333333,185.56164423049233,307.0,348.5,444.0,490.0,904.0,15.0,52.0,6.90755280213519,37.0,48.5,54.0,56.5,60.0,15.0,17.333333333333332,2.3025176007117305,12.333333333333334,16.166666666666664,18.0,18.833333333333336,20.0,15.0,40.07512868044579,4.372939369117128,31.914893617021278,36.47450110864745,41.66666666666667,43.963722866488254,45.0,15.0,1.139252986887214,0.452305980716529,0.4343032568848212,0.6891957482169568,1.1709596531606543,1.540721597703715,1.7276981769953754,0.7792623263260346,0.31195500129091647,0.1328375538872152,0.39701978921500714,3
2,2,4,3,15.0,355.52787753112545,192.4809512872126,23.465118360141545,189.07084247036127,367.0924625153249,486.47986506267114,714.675649284431,15.0,38.68743649935686,11.16783227788482,21.552005810435496,27.47677333488384,43.08526127516734,49.85491781343502,49.85491781343506,15.0,438.46666666666664,177.6830511519505,189.0,284.0,403.0,564.0,788.0,15.0,53.8,3.426785249013592,48.0,51.0,54.0,56.0,59.0,15.0,17.933333333333334,1.1422617496711973,16.0,17.0,18.0,18.666666666666668,19.666666666666668,15.0,44.03557779675978,3.940589823384471,37.5,40.70935342121783,44.89795918367347,46.49014778325123,51.02040816326531,15.0,1.3468627137309923,0.38102345260616827,0.3907887118794938,1.1850688298838963,1.3610990350233554,1.6063936796271756,1.9034134645340337,0.5413948200738814,0.2886681902035684,0.06369489310434187,0.28289702337269523,13
2,2,4,4,15.0,660.7634935152175,452.64461879880776,3.3159750286584853,266.21385435831576,652.886152249728,867.5252757516964,1489.609715835694,15.0,36.6038966901923,8.215236525936646,25.431944290824056,32.08901626844393,33.61686481982191,39.717330217889476,50.63328205112755,15.0,421.3333333333333,186.83478823612612,194.0,314.0,393.0,442.0,894.0,15.0,53.86666666666667,2.474633209954462,50.0,52.0,53.0,55.5,58.0,15.0,17.95555555555556,0.8248777366514871,16.666666666666668,17.333333333333332,17.666666666666668,18.5,19.333333333333332,15.0,48.27503971452215,4.439247056647329,39.62264150943396,46.17092119866815,47.368421052631575,49.56140350877193,56.00000000000001,15.0,1.4774594776210754,0.4901099240765987,0.2044502820654111,1.1644568566587057,1.6436817831914068,1.7886571359011383,2.026796020869931,0.685032728413564,0.22443611934184723,0.04593997295707541,0.3317247826422603,1
2,2,5,1,15.0,208.085375503499,163.37951784216548,20.632307005455402,53.138737390531574,162.53301323440124,333.4346069202813,491.6379846386472,15.0,24.222238517647234,7.8484469146902525,17.57227094551249,18.801279870723477,20.185656537095117,31.47160011732324,36.80494739557695,15.0,481.1333333333333,185.5289221452573,307.0,348.5,444.0,490.0,903.0,15.0,50.8,6.526867548832288,37.0,47.5,52.0,55.5,59.0,15.0,16.93333333333333,2.1756225162774294,12.333333333333334,15.833333333333332,17.333333333333332,18.5,19.666666666666668,15.0,40.88478437957265,4.47215561505105,32.608695652173914,37.16060745513116,42.5531914893617,44.72727272727273,45.76271186440678,15.0,1.147547007475033,0.4728628682445248,0.40454196144800025,0.6694129287052167,1.1897729099481762,1.5684803789482684,1.7398392506371039,0.7851561766262533,0.3240182326242154,0.12848164466205292,0.412064050678824,3
2,2,5,2,15.0,223.24727296457527,141.8551846928561,15.355152156884062,74.43257747139594,260.75794483975005,300.8142868436319,455.1707575995917,15.0,29.37860334710354,8.428005152844795,14.150543372107133,26.099513693873895,29.859129301663046,33.14991412627733,40.75834782750265,15.0,486.3333333333333,220.5313928630009,153.0,386.0,523.0,529.5,907.0,15.0,50.4,6.790750011175917,37.0,46.5,52.0,55.5,59.0,15.0,16.8,2.2635833370586385,12.333333333333334,15.5,17.333333333333332,18.5,19.666666666666668,15.0,41.088635730681986,4.377646022207957,33.33333333333333,37.377450980392155,42.857142857142854,45.176252319109466,45.76271186440678,15.0,1.2182418221556828,0.4275016926368102,0.33277395641760316,0.8711717518431454,1.4009523110980304,1.5641407305107573,1.6568498099269602,0.6354173236210845,0.2868756235029028,0.13473710339634756,0.3509169401854425,3
