window_entry,hh_hl_counts,window_exit,lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc
2,1,5,2,15.0,35.331667671248574,45.740132570509964,-42.52304883139958,-6.1903223965971605,44.95639594994189,73.51903600091082,98.61852512408835,15.0,29.54064740275654,12.357919738397944,16.236793900498746,20.837608796944984,28.182479888290967,29.862222655899757,66.53491471441278,15.0,564.4,256.50808954105133,270.0,379.0,426.0,806.0,1051.0,15.0,87.93333333333334,6.953587631746718,77.0,81.0,90.0,93.0,99.0,15.0,29.311111111111117,2.317862543915573,25.666666666666668,27.0,30.0,31.0,33.0,15.0,42.053885026632436,4.261169156248042,34.44444444444444,40.3125,41.86046511627907,45.0,48.78048780487805,15.0,0.5335845193289482,0.5556634963241303,-0.3708738854387752,0.042949577658491014,0.6052716221936815,0.9568324281019067,1.3162989474013473,1.2945930827865042,0.41833611734740733,0.07907794880682392,1.0413785936348925
2,1,5,3,15.0,47.11531443573395,46.604831942949964,-31.234081853691347,8.700171452427696,49.528793050225005,72.66869603651853,119.42428392028728,15.0,29.726857854382025,12.279977572987235,15.033477857045478,23.53685655435892,28.391126849742797,28.913273678138776,66.40638957453827,15.0,490.8666666666667,229.73178978560028,247.0,320.5,415.0,580.0,911.0,15.0,82.6,6.587867636800243,72.0,76.0,82.0,89.0,90.0,15.0,27.53333333333334,2.1959558789334146,24.0,25.333333333333332,27.333333333333332,29.666666666666668,30.0,15.0,41.88058299092809,3.7655488051183763,34.11764705882353,40.484793736826255,42.66666666666667,44.590643274853804,47.368421052631575,15.0,0.6395710698120411,0.4814399279970437,-0.1692082636793805,0.22687319368587053,0.7794234082431127,0.9869960602869228,1.2459219974393556,0.9891652534022607,0.41309369571251364,0.07975626678934919,0.7527543860583478
2,1,5,4,15.0,132.31275650007578,83.7949934233455,12.641316935595867,84.24483696974784,112.8314850025256,174.97911424842738,332.59524462209464,15.0,28.97320011357061,10.131837711912532,12.664217246311619,22.836795026875624,24.09436519460204,36.83943019831949,53.724684534741606,15.0,395.1333333333333,196.80914128982448,191.0,246.0,364.0,475.5,910.0,15.0,68.0,4.456135417280635,62.0,64.5,68.0,70.0,76.0,15.0,22.666666666666664,1.485378472426878,20.666666666666668,21.5,22.666666666666668,23.333333333333332,25.333333333333332,15.0,45.75709050123078,5.508454909182196,33.33333333333333,42.74193548387097,46.15384615384615,49.19507575757576,53.84615384615385,15.0,1.1336792845988946,0.4198422629884596,0.29885423555970636,0.9215772829345844,1.2571549000256566,1.457943037597799,1.6181031640831838,0.633310012124927,0.3496968809864718,0.06553140319530346,0.3703360100974266
2,1,5,5,15.0,201.5330413673666,212.0135433317289,7.3848328356379795,50.23703619276266,144.00606255617524,251.8856084804031,797.6993739864297,15.0,32.849695641888076,7.433536774304313,23.84240320748786,26.416489192360963,32.82158889206292,36.296372022027775,50.0817102949036,15.0,381.6666666666667,193.9457459728168,191.0,209.0,313.0,548.5,744.0,15.0,53.6,4.656792274271453,45.0,50.5,54.0,58.0,58.0,15.0,17.866666666666667,1.552264091423817,15.0,16.833333333333336,18.0,19.333333333333332,19.333333333333332,15.0,44.462027646065444,8.559532052230225,33.33333333333333,37.71929824561403,43.13725490196079,49.9484004127967,61.702127659574465,15.0,1.1210951107970755,0.5525598730167497,0.22892300525718354,0.6701819584208861,1.2918483583192912,1.5736178762939894,2.072548907683838,1.052003889254357,0.2262893652148633,0.08688045287819875,0.49287510729030926
2,1,6,1,15.0,26.35420965778513,38.14584279279208,-43.645408980613766,-7.787856823114417,33.38397596820526,54.89853150442606,83.08618953077156,15.0,27.75337908671463,12.849632408491377,13.961302926111843,18.548226459321715,26.178880212322913,31.781034621905466,65.95440645189865,15.0,611.0666666666667,260.83559865135265,290.0,411.0,506.0,833.0,1071.0,15.0,86.0,7.937253933193772,75.0,79.5,86.0,91.5,101.0,15.0,28.666666666666668,2.6457513110645903,25.0,26.5,28.666666666666668,30.5,33.666666666666664,15.0,43.234955544655456,4.178352769150216,35.526315789473685,40.72713722985202,44.047619047619044,46.85131957146589,49.382716049382715,15.0,0.4515333310548261,0.5072330156002767,-0.3961429909345563,-0.0015992034537897631,0.5878475680601468,0.8362070960671917,1.048602654982275,1.4474288278086784,0.4629934383248639,0.09229365038597409,1.1233567506862243
2,1,6,2,15.0,27.73424547371256,40.132379920279746,-44.15398892229087,-9.901547311092635,37.36686915741191,60.50969211037085,78.09643248391625,15.0,28.306369752718343,13.134423828856368,13.961302926111802,20.18906867650243,26.611963929446976,33.465721083946114,66.52863309608735,15.0,606.2,255.5669328040252,290.0,435.0,506.0,806.0,1071.0,15.0,85.2,7.793770406090824,74.0,79.0,86.0,91.5,100.0,15.0,28.4,2.597923468696942,24.666666666666668,26.333333333333336,28.666666666666668,30.5,33.333333333333336,15.0,42.66971665841038,4.177739791607279,35.13513513513514,40.019762845849804,42.5287356321839,46.28952181865691,48.68421052631579,15.0,0.46721831985808276,0.537706879691424,-0.40146098129470437,-0.02619208637896739,0.5708409261091836,0.8697730497717366,1.1520345246424806,1.4470334142790562,0.4640094771458651,0.09147617847524442,1.1508685700825088
2,1,6,3,15.0,34.32834011320351,41.051899451580404,-36.63007462760765,-5.858879783175205,38.502608409761706,69.15838967240111,93.76397704685112,15.0,27.862879828726516,11.549728452754774,12.882189939765201,21.594107644443177,26.515249047552746,29.633554938189604,63.61700456237893,15.0,606.0666666666667,243.30036306316245,310.0,459.0,524.0,734.5,1064.0,15.0,82.26666666666667,6.734417640180994,73.0,77.0,81.0,87.0,94.0,15.0,27.42222222222222,2.244805880060331,24.333333333333332,25.666666666666668,27.0,29.0,31.333333333333332,15.0,41.080559003082676,4.168251840824199,34.24657534246575,37.00782587429689,42.465753424657535,44.51381951381951,46.51162790697674,15.0,0.5393617305780526,0.50230260547247,-0.26802532138872603,0.0452235554142114,0.7042190943679508,0.9062955939918037,1.183014931473887,1.1958603100588265,0.4145202693960963,0.08186083031014174,0.9312907775902731
2,1,6,4,15.0,87.09444203746737,57.97277086530983,-24.799314177637214,57.7875538792844,93.9713680049483,104.36747721211088,203.2399952464013,15.0,27.208329266843098,11.441365813909345,10.50095415079106,23.36959760512537,23.80275878759206,35.75397442149601,57.15139408930162,15.0,417.6666666666667,188.9866460386881,181.0,335.5,372.0,451.0,910.0,15.0,71.73333333333333,4.57425507856848,65.0,67.5,72.0,75.0,80.0,15.0,23.91111111111111,1.5247516928561602,21.666666666666668,22.5,24.0,25.0,26.666666666666668,15.0,42.00546282087812,5.0454316527498575,34.32835820895522,38.009251022949655,41.55844155844156,46.3227341553104,50.0,15.0,0.9774225501410353,0.45522804096581126,-0.075045298266955,0.7004944388634528,1.11894567813482,1.3453758553811022,1.5253704905898084,0.6656311184629943,0.42050967928604654,0.06376749644844534,0.465743337822649
2,1,6,5,15.0,140.9244738170892,110.0324157777929,-3.046711016121918,87.02875684634739,111.1846201945901,191.34969691491716,453.65033748570454,15.0,29.178383372195935,10.715220464064945,13.877368821649208,23.07779973834893,27.32114164949333,36.81752666595224,54.52025197071714,15.0,393.1333333333333,211.61753460519515,182.0,231.5,368.0,482.0,910.0,15.0,57.86666666666667,4.580496957858653,51.0,54.5,56.0,61.0,66.0,15.0,19.288888888888888,1.526832319286218,17.0,18.166666666666664,18.666666666666668,20.333333333333332,22.0,15.0,43.525054422291745,6.3821084734551965,32.72727272727273,38.763040238450074,44.44444444444444,47.75157232704403,53.70370370370371,15.0,1.1353684024277866,0.45655683520351,0.1754895814450307,1.0150464487964634,1.1197541310333448,1.3916505069127778,1.862606064945833,0.7807899706661869,0.36723146472451496,0.07915605341921635,0.40212219595616994
2,1,7,1,15.0,25.343570997420308,38.184836700511816,-43.68257593181902,-8.1683337198168,31.956417776170255,53.81941093357088,78.6253790760134,15.0,27.33558026876984,12.877965213579925,13.961302926111822,20.530667114947885,27.05178945772652,31.54675169778187,65.05325522115663,15.0,615.3333333333334,262.68521810243493,327.0,404.5,506.0,863.0,1071.0,15.0,81.86666666666666,8.733078876700167,69.0,75.0,83.0,88.0,97.0,15.0,27.28888888888889,2.91102629223339,23.0,25.0,27.666666666666668,29.333333333333336,32.333333333333336,15.0,44.07524962910089,4.664895045974103,36.11111111111111,41.40507355496351,42.5,48.38209982788296,51.28205128205128,15.0,0.4654527785998122,0.5455655190774413,-0.4066027597481676,-0.009627892697909882,0.5506160446135937,0.8565662700445931,1.3712344731073964,1.5066873056049839,0.47110634151390784,0.10667441624633756,1.1721178692253733
