window_entry,hh_hl_counts,window_exit,lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc
4,1,8,3,15.0,7.063191312100575,36.52831606149114,-40.49778219914954,-18.79517270212164,-3.0858861479078,36.79502219503698,78.75954421270316,15.0,61.01055986584782,5.88085638442518,50.5146919867285,56.89954018594865,63.05553827661517,66.03695752245696,68.2404317091234,15.0,543.1333333333333,124.93933766127503,383.0,426.0,488.0,660.0,742.0,15.0,39.2,2.5690465157330262,34.0,38.0,40.0,41.0,43.0,15.0,17.795712484237075,1.16627584573,15.435056746532156,17.25094577553594,18.15889029003783,18.612862547288778,19.52080706179067,15.0,29.002999720755835,4.06069332925448,23.076923076923077,26.92814765985498,28.57142857142857,30.24948024948025,38.23529411764706,15.0,0.29234923848594,0.2585866670926302,-0.08579693486183401,0.059979542566230046,0.2884299323937546,0.5276807881157005,0.6961386043258848,5.171644720837628,0.09639079525505446,0.06553690091155678,0.8845128806623056
4,1,8,4,15.0,11.220950482656605,33.45965022699801,-38.66575713724462,-11.952299182823047,10.38970289775753,34.32521366078469,56.53733905953159,15.0,61.38780154979387,3.7158654705087257,53.06649034814943,58.49910020949951,62.97568066199356,64.04867393248624,65.28433156978522,15.0,542.8666666666667,125.22030110778289,383.0,425.0,488.0,660.0,742.0,15.0,38.733333333333334,2.631313269796951,33.0,37.5,39.0,41.0,42.0,15.0,17.583858764186637,1.1945432246240892,14.98108448928121,17.023959646910466,17.704918032786885,18.612862547288778,19.066834804539724,15.0,30.770606734663218,3.352757324815262,26.31578947368421,29.10783055198973,29.72972972972973,31.600831600831604,39.39393939393939,15.0,0.33275184014907144,0.24881635161072493,-0.06879913177032808,0.14090149796670293,0.3954742523766735,0.5083427068296318,0.6260601703585231,2.981890908324934,0.06053100741023691,0.0679340775334841,0.7477534955156259
4,1,8,5,15.0,36.42362189600832,39.21279942793215,-16.15098280749507,4.237216947686171,40.329330342200194,62.56533234383656,115.65902997509896,15.0,58.47281707640687,6.436918576407669,43.83323731561834,55.30302460465181,63.19724086893315,63.37114129109194,64.1302976471112,15.0,507.6,117.47327963656853,386.0,409.5,463.0,615.5,697.0,15.0,37.4,3.180296482135858,31.0,35.5,38.0,40.0,41.0,15.0,16.978562421185373,1.443766372722458,14.07313997477932,16.116015132408574,17.25094577553594,18.15889029003783,18.612862547288778,15.0,29.877029223316853,2.659807443962766,26.82926829268293,27.99145299145299,28.947368421052634,30.714285714285715,35.483870967741936,15.0,0.4892075360347115,0.2161159175103016,0.09321287890156021,0.3179876182774555,0.525483449436134,0.6586340867174496,0.8077208318340897,1.076576062091988,0.11008394837547332,0.08503466529775022,0.4417673514640363
4,1,9,1,15.0,19.619404693439822,38.190251388388084,-31.224405721224187,-9.552749556194719,14.648275247543424,52.42773909060708,82.08652630359833,15.0,57.08075562949033,5.940638644684273,47.29795279303685,51.720633652553865,60.17136608092134,61.92651526195927,63.290726564965425,15.0,545.5333333333333,123.83910452487862,383.0,425.0,504.0,660.0,742.0,15.0,36.86666666666667,2.356349072692956,33.0,35.0,37.0,38.5,41.0,15.0,16.73644388398487,1.069717107401594,14.98108448928121,15.889029003783103,16.796973518284993,17.477931904161412,18.612862547288778,15.0,30.74414799862206,3.8425844479165043,25.0,28.7593984962406,30.555555555555557,32.392686804451515,39.39393939393939,15.0,0.3777169146729675,0.2547136213377871,0.007146600685399573,0.14874939125866243,0.40785350029348993,0.6095945225398984,0.7356883918745096,1.946555055320197,0.10407428176397664,0.06391543596816336,0.6743505822563484
4,1,9,2,15.0,19.619404693439822,38.190251388388084,-31.224405721224187,-9.552749556194719,14.648275247543424,52.42773909060708,82.08652630359833,15.0,57.08075562949033,5.940638644684273,47.29795279303685,51.720633652553865,60.17136608092134,61.92651526195927,63.290726564965425,15.0,545.5333333333333,123.83910452487862,383.0,425.0,504.0,660.0,742.0,15.0,36.86666666666667,2.356349072692956,33.0,35.0,37.0,38.5,41.0,15.0,16.73644388398487,1.069717107401594,14.98108448928121,15.889029003783103,16.796973518284993,17.477931904161412,18.612862547288778,15.0,30.74414799862206,3.8425844479165043,25.0,28.7593984962406,30.555555555555557,32.392686804451515,39.39393939393939,15.0,0.3777169146729675,0.2547136213377871,0.007146600685399573,0.14874939125866243,0.40785350029348993,0.6095945225398984,0.7356883918745096,1.946555055320197,0.10407428176397664,0.06391543596816336,0.6743505822563484
4,1,9,3,15.0,19.619404693439822,38.190251388388084,-31.224405721224187,-9.552749556194719,14.648275247543424,52.42773909060708,82.08652630359833,15.0,57.08075562949033,5.940638644684273,47.29795279303685,51.720633652553865,60.17136608092134,61.92651526195927,63.290726564965425,15.0,545.5333333333333,123.83910452487862,383.0,425.0,504.0,660.0,742.0,15.0,36.86666666666667,2.356349072692956,33.0,35.0,37.0,38.5,41.0,15.0,16.73644388398487,1.069717107401594,14.98108448928121,15.889029003783103,16.796973518284993,17.477931904161412,18.612862547288778,15.0,30.74414799862206,3.8425844479165043,25.0,28.7593984962406,30.555555555555557,32.392686804451515,39.39393939393939,15.0,0.3777169146729675,0.2547136213377871,0.007146600685399573,0.14874939125866243,0.40785350029348993,0.6095945225398984,0.7356883918745096,1.946555055320197,0.10407428176397664,0.06391543596816336,0.6743505822563484
4,1,9,4,15.0,22.518369996770968,37.58859366216687,-31.150642494453933,-8.721752926523749,22.964414743512506,44.97704065231617,82.28181781466992,15.0,57.33001176465923,5.864769992714895,47.29795279303687,53.37497525784132,60.17136608092137,62.19906191125567,63.251355120932764,15.0,545.4666666666667,123.98091250941278,383.0,425.0,505.0,660.0,742.0,15.0,36.8,2.3664319132398473,33.0,35.0,36.0,38.5,41.0,15.0,16.706179066834803,1.0742944372841676,14.98108448928121,15.889029003783103,16.343001261034047,17.477931904161412,18.612862547288778,15.0,30.9822432367173,3.5616158721885207,25.71428571428571,28.7593984962406,30.555555555555557,32.392686804451515,39.39393939393939,15.0,0.39931178806391454,0.25184649237103207,0.02096961188220916,0.16528651363206262,0.4598522932135054,0.571239678073836,0.7361133543156647,1.6692413202002145,0.10229842646448226,0.0643052150336915,0.6307013714574363
4,1,9,5,15.0,31.886758224045924,40.760024159288555,-33.708838121264066,4.195211764006615,40.05607060427667,56.73802454428714,97.3452958141946,15.0,56.88273440238473,4.83144178566267,45.99435701388751,53.69228038436546,59.18619677881999,61.02327459577227,61.48667179295094,15.0,549.6666666666666,124.14661071644669,381.0,424.0,592.0,660.0,719.0,15.0,36.13333333333333,2.503331114069145,32.0,34.0,36.0,38.5,40.0,15.0,16.403530895334175,1.1364428765004948,14.527112232030264,15.435056746532156,16.343001261034047,17.477931904161412,18.15889029003783,15.0,32.28565072295723,2.4636517721301687,28.57142857142857,30.384615384615387,32.35294117647059,34.29276315789474,36.36363636363637,15.0,0.45976772616374256,0.25781431391034676,0.001926703734459438,0.2703401969303798,0.5572802646928762,0.6208091834696566,0.7892890335429512,1.2782743191671102,0.08493687647793736,0.06928038138567745,0.5607490461793055
4,2,2,1,15.0,-15.4424675168496,40.09816602120446,-70.87467079900728,-43.30273893396679,-17.20855897433293,-1.1073170849050484,93.88662764122657,15.0,56.814555800637045,15.633655515294576,27.694248639643543,43.95876320257685,56.07184975402477,69.32054414569221,81.31951578311156,15.0,575.8666666666667,145.09103874398832,344.0,456.0,594.0,697.0,767.0,15.0,31.0,3.605551275463989,24.0,29.0,33.0,33.0,35.0,15.0,14.073139974779318,1.6368202511564136,10.895334174022699,13.165195460277427,14.98108448928121,14.98108448928121,15.889029003783103,15.0,25.77647348961391,8.646158075867861,15.384615384615385,17.26190476190476,26.47058823529412,31.801470588235293,40.0,15.0,-0.005212456504835872,0.45280696221740496,-1.0112073163289883,-0.21403740182249764,0.09737248156422212,0.21603556662737544,0.882422444357338,-2.59661650428939,0.2751698978366259,0.11630810566012868,-86.87016607185345
4,2,2,2,15.0,60.99567939233023,88.34988241066061,-52.99713006210512,0.351369822205605,67.3458846133755,95.60401242450229,272.9023001958291,15.0,53.31714867595274,12.855576323642289,35.64313206969681,41.11159455845052,54.75203983545253,62.85220377024446,72.51446546792776,15.0,555.4,145.6467350426072,333.0,426.0,594.0,677.0,742.0,15.0,42.53333333333333,3.292126248808699,38.0,40.0,43.0,45.5,48.0,15.0,19.308953341740228,1.4945339843267735,17.25094577553594,18.15889029003783,19.52080706179067,20.65573770491803,21.790668348045397,15.0,31.997821365408154,7.989272729562616,21.052631578947366,24.6328029375765,32.608695652173914,37.95468097793679,43.90243902439025,15.0,0.49853093272203963,0.4880850216707817,-0.4133263702617486,0.275693834439163,0.6674364613707237,0.7720332692281571,1.2333490304023962,1.4484613220288185,0.2411152254554162,0.0774010873544365,0.9790466140301025
4,2,2,3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
4,2,2,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
4,2,2,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
4,2,3,1,15.0,-9.746080199780335,39.784190596986356,-65.81308444486945,-32.111510660164086,-12.130451389421012,4.613836908631093,102.40613499511409,15.0,54.601306982429925,14.441252124182547,27.694248639643522,43.49564455708631,55.67976277695731,66.64369801985188,78.07310152463624,15.0,575.8666666666667,145.09103874398832,344.0,456.0,594.0,697.0,767.0,15.0,28.333333333333332,2.845213189769458,23.0,27.0,29.0,30.5,32.0,15.0,12.862547288776797,1.2916478541198047,10.441361916771752,12.257250945775535,13.165195460277427,13.846153846153847,14.527112232030264,15.0,26.843390098772087,8.950803443864569,16.0,17.954911433172303,26.666666666666668,32.73809523809524,40.74074074074074,15.0,0.061676624317658746,0.4226430596933891,-0.8965666486867094,-0.07899699247517944,0.117449906967843,0.25225778147219274,0.929149125806168,-4.082070923024319,0.2644854660499167,0.10041928905068676,6.852564717495108
4,2,3,2,15.0,26.72746139834639,65.37327253651733,-50.80259260689407,-28.810569729264124,24.190563761674255,63.9663616628885,185.31431273270564,15.0,50.977550906062575,13.349203431754452,29.379072350875308,39.60921326331504,50.28436308267376,61.81493900699109,71.16915303633714,15.0,562.0,162.16085488533557,213.0,436.5,604.0,676.5,767.0,15.0,36.266666666666666,2.086236073022646,32.0,35.0,36.0,38.0,39.0,15.0,16.4640605296343,0.9470932992284398,14.527112232030264,15.889029003783103,16.343001261034047,17.25094577553594,17.704918032786885,15.0,30.165700176923085,8.336367138772447,20.588235294117645,22.36607142857143,29.72972972972973,35.67669172932331,42.857142857142854,15.0,0.363438511102647,0.4796623728603569,-0.4231633418944887,-0.003964521143687116,0.45851775423141616,0.6995603338015706,1.2268680315657257,2.4459215023152905,0.2618643539065522,0.05752489171937444,1.3197896155943816
4,2,3,3,15.0,151.8528942511087,164.39960284466133,-43.32009394044022,-8.204287643161216,161.19101125031304,259.52153008141624,448.5094958191806,15.0,43.882318035911034,11.821303929041688,26.691279668489315,34.0312663195033,46.341018424908626,54.15756689530057,61.755202803808686,15.0,509.4,173.0552347827545,208.0,365.0,529.0,646.5,775.0,15.0,39.266666666666666,2.1536237457121516,36.0,37.5,40.0,40.0,44.0,15.0,17.825977301387137,0.9776854331101825,16.343001261034047,17.023959646910466,18.15889029003783,18.15889029003783,19.974779319041613,15.0,39.80673345413471,9.711271103021078,22.5,32.132728304027225,43.58974358974359,46.04989604989605,54.285714285714285,15.0,0.7546309313830345,0.5626451189680609,-0.14034134060129855,0.22484935355093572,1.0063104714070041,1.1367735998795045,1.5555082669657345,1.082624099168008,0.26938649684293664,0.05484610557840794,0.7455897917368488
4,2,3,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
4,2,3,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,inf,,inf,,,,inf,,,,
4,2,4,1,15.0,-7.059797242438643,38.54931331636605,-62.79084888976356,-29.29008064800702,-8.811816043239872,5.736052644354835,102.40613499511409,15.0,53.26851416694763,13.343553087229465,27.694248639643522,43.49564455708631,52.14374441946493,63.69489143129952,76.1346917234193,15.0,564.4666666666667,141.56869441403785,344.0,456.0,592.0,689.0,767.0,15.0,28.333333333333332,2.845213189769458,23.0,27.0,29.0,30.5,32.0,15.0,12.862547288776797,1.2916478541198047,10.441361916771752,12.257250945775535,13.165195460277427,13.846153846153847,14.527112232030264,15.0,28.521377389475603,7.636498803318902,17.391304347826086,21.980676328502415,29.03225806451613,32.73809523809524,40.74074074074074,15.0,0.09547861479010109,0.3996160395642736,-0.818158105165815,-0.0433512621323011,0.187994349059786,0.27696492973710646,0.929149125806168,-5.460399497684453,0.25049606312294986,0.10041928905068676,4.185398378922696
