custom_window_entry,custom_hh_hl_counts,custom_window_exit,custom_lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max
1,1,1,1,15.0,63.96373446725442,113.43677910909473,-46.094966249992396,-37.96874197374716,17.090693827983173,140.5492628005144,299.4719923327432,15.0,44.07596730346778,10.128053001258367,27.054405809941713,36.032692440730486,43.73107118979227,53.618122541994936,56.79560704137667,15,442 days 19:12:00,251 days 01:27:45.974193868,158 days 00:00:00,212 days 00:00:00,366 days 00:00:00,714 days 12:00:00,787 days 00:00:00,15.0,82.0,4.292851200376205,70.0,80.5,84.0,84.5,86.0,15.0,32.056522399236115,5.630483598374081,25.925925925925924,27.614526823387585,28.749999999999996,36.09943977591037,42.857142857142854,15.0,0.3575737514425227,0.7527070965386684,-0.7752728487980552,-0.4433278247070638,0.37998537033987356,1.0074242551360988,1.4227068649323418
1,1,1,2,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,1,3,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,1,4,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,1,5,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,2,1,15.0,63.96373446725442,113.43677910909473,-46.094966249992396,-37.96874197374716,17.090693827983173,140.5492628005144,299.4719923327432,15.0,44.07596730346778,10.128053001258367,27.054405809941713,36.032692440730486,43.73107118979227,53.618122541994936,56.79560704137667,15,442 days 19:12:00,251 days 01:27:45.974193868,158 days 00:00:00,212 days 00:00:00,366 days 00:00:00,714 days 12:00:00,787 days 00:00:00,15.0,82.0,4.292851200376205,70.0,80.5,84.0,84.5,86.0,15.0,32.056522399236115,5.630483598374081,25.925925925925924,27.614526823387585,28.749999999999996,36.09943977591037,42.857142857142854,15.0,0.3575737514425227,0.7527070965386684,-0.7752728487980552,-0.4433278247070638,0.37998537033987356,1.0074242551360988,1.4227068649323418
1,1,2,2,15.0,105.97158147940787,143.13575353436826,-54.487429942210156,-22.029391735300187,107.40090993550393,208.1892732352996,418.3244765823867,15.0,52.272444871405966,4.94630162598035,48.488447525818586,49.077997287716514,49.66754704961443,54.50869356860646,62.12959520723507,15,403 days 04:48:00,230 days 18:04:07.724819096,177 days 00:00:00,201 days 12:00:00,283 days 00:00:00,603 days 12:00:00,765 days 00:00:00,15.0,71.13333333333334,3.3988793671416104,61.0,71.5,72.0,73.0,74.0,15.0,36.01910698669333,5.779051235132147,26.38888888888889,31.293965198074787,34.72222222222222,41.25586854460094,43.66197183098591,15.0,0.5235178005764032,0.7012653917579263,-0.6684347083089597,0.04182477601604861,0.8359908983829827,1.1036252664410902,1.4230764360014472
1,1,2,3,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,2,4,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,2,5,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,3,1,15.0,64.81353675770757,91.47943209920153,-28.973702382142992,-10.790883769154625,26.93064443098965,109.13578825090559,232.38358882492525,15.0,37.70869909077976,7.393745951097707,19.864631670358875,38.22416873822554,38.22416873822559,42.95091649256247,42.9509164925626,15,376 days 03:12:00,208 days 19:14:51.033672008,168 days 00:00:00,251 days 00:00:00,258 days 00:00:00,506 days 12:00:00,770 days 00:00:00,15.0,73.4,2.8982753492378883,65.0,72.5,74.0,75.0,77.0,15.0,32.811085084069646,5.241442833676544,26.027397260273972,28.572750833024806,31.506849315068493,35.532467532467535,43.07692307692308,15.0,0.5026255082202239,0.5457717828905985,-0.39695554031746483,0.05060444105857898,0.46133624024025116,0.936733879018052,1.3034136964403586
1,1,3,2,15.0,56.83410787897653,74.85591736055889,-37.794354639786306,-18.815243355012676,68.23170426741075,125.70624953182353,171.76432372011075,15.0,44.52433827652602,4.922925872895356,30.658156663999865,42.264487306777134,45.622207872773174,48.67538038844404,48.67538038844413,15,466 days 00:00:00,228 days 04:48:35.697976948,154 days 00:00:00,291 days 00:00:00,364 days 00:00:00,712 days 00:00:00,785 days 00:00:00,15.0,67.2,2.4842360136324753,60.0,67.0,68.0,68.5,70.0,15.0,34.66907917990038,4.008346331472198,28.78787878787879,31.343283582089555,35.59322033898305,37.95822676896846,41.17647058823529,15.0,0.46179772260100427,0.5158568109659154,-0.45314660346551394,0.009073183158978738,0.7125478844703329,0.9271236408969026,1.0396661384658465
1,1,3,3,15.0,111.99426389176924,154.41088080849875,-62.82992192901584,-28.487529900477988,78.24671992425826,236.97426143140575,387.29752568584183,15.0,59.72654475461773,4.666423321490005,54.40243185489001,55.4904132737133,60.00973840245371,61.26610460664003,68.49487240404034,15,471 days 19:12:00,198 days 05:05:23.693147940,204 days 00:00:00,276 days 00:00:00,449 days 00:00:00,642 days 12:00:00,765 days 00:00:00,15.0,57.06666666666667,2.7894358535288784,49.0,56.5,58.0,58.0,61.0,15.0,38.64492867487423,8.366884111749282,25.0,32.212643678160916,40.35087719298245,45.0487012987013,50.0,15.0,0.4921923284464091,0.6617212560047928,-0.8072631714585795,-0.06079291762115932,0.7199756162202771,1.0789276912236554,1.248447817207912
1,1,3,4,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,3,5,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,4,1,15.0,72.04100424717113,86.8097753702081,-27.07288328139579,-9.661890350246523,51.27363721790948,150.86439599833534,240.44613141931396,15.0,35.54809098329921,6.985734930986086,18.05806490837162,36.33591173392718,38.22416873822555,39.76676568252974,39.76676568252982,15,357 days 17:36:00,221 days 07:54:07.432206024,167 days 00:00:00,203 days 00:00:00,203 days 00:00:00,506 days 12:00:00,770 days 00:00:00,15.0,66.33333333333333,2.468853599393471,61.0,65.0,67.0,67.5,70.0,15.0,34.441155317509036,4.991891775842893,27.692307692307693,30.30998851894374,32.35294117647059,38.537549407114625,42.62295081967213,15.0,0.5681145128254366,0.5674871183473925,-0.37605309187031527,0.06062076683606377,0.6542704708746913,1.0659894448355738,1.3736169216796048
1,1,4,2,15.0,82.43411095326243,97.95067298564624,-30.59511330944736,-8.43568124571079,89.34684121676646,150.99807634277502,280.42340952873445,15.0,37.2979961450216,6.569314710911691,24.442236145301443,34.541004139978,38.38356664962732,41.393499750620165,47.94999374147052,15,492 days 22:24:00,209 days 23:11:14.702957532,259 days 00:00:00,274 days 00:00:00,452 days 00:00:00,699 days 12:00:00,785 days 00:00:00,15.0,62.6,2.229670058871619,57.0,62.0,63.0,64.0,66.0,15.0,32.604942208524974,3.327609178490853,29.03225806451613,29.359879032258064,32.25806451612903,35.15262515262515,38.70967741935484,15.0,0.5763033664911834,0.5847237523727072,-0.37245320071139226,0.10337701878091948,0.8383158432423973,1.070617778599308,1.349274641022511
1,1,4,3,15.0,70.81669143028655,95.00435125024173,-42.22241398575854,-27.828661860163002,85.53497768227832,158.36685812917824,204.3049916788358,15.0,50.67572182385347,5.521503954439477,42.13692256538096,47.97315259231746,50.97240349582688,53.48310467841459,59.89637579330709,15,512 days 22:24:00,220 days 17:15:30.769377088,257 days 00:00:00,276 days 00:00:00,519 days 00:00:00,737 days 00:00:00,785 days 00:00:00,15.0,57.333333333333336,2.4688535993934706,53.0,55.5,57.0,59.5,61.0,15.0,32.32774817548214,7.251258450085459,22.033898305084744,26.045788581119275,32.72727272727273,39.09090909090909,41.07142857142857,15.0,0.47392906480830566,0.5837953640574984,-0.46352693811550344,-0.1510824764389669,0.7473962778311672,0.9792458956970522,1.1424885211484916
1,1,4,4,15.0,429.725014536261,605.916081382403,-69.8632186661541,-40.25082530103796,127.54382297659241,727.2706685747089,1804.5549830313523,15.0,59.834265912150244,12.038653534515916,44.83477546804026,45.0167137793855,61.0964513459131,70.02422725393272,75.8719451232804,15,475 days 19:12:00,267 days 17:28:24.412132840,148 days 00:00:00,176 days 00:00:00,519 days 00:00:00,737 days 00:00:00,785 days 00:00:00,15.0,46.86666666666667,2.850229731760148,43.0,44.5,46.0,49.5,51.0,15.0,40.0541540058481,8.918399499487531,28.000000000000004,31.686274509803923,40.0,48.837209302325576,54.347826086956516,15.0,0.7111719308287413,0.9323622670973082,-0.7671805259286038,-0.2500572021857159,0.8789120618596398,1.4753300911805485,1.924806484442368
1,1,4,5,15.0,482.67706287632933,843.5825353914345,-76.34489738276719,-39.4495366491977,80.57058721888157,696.238359172713,2982.3232199950294,15.0,73.64579511319592,9.176279022073759,55.45722591037686,72.26386910938703,76.70807484854258,77.9233873925256,86.39751619601013,15,458 days 12:48:00,238 days 23:28:31.473713360,119 days 00:00:00,250 days 00:00:00,519 days 00:00:00,651 days 12:00:00,770 days 00:00:00,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,15.0,0.7157101830273872,0.7591999915064934,-0.5622287118106036,0.1547342374810401,0.76144519127664,1.365672255347533,1.9415453743567146
1,1,5,1,15.0,67.0635096531987,102.9860310984665,-33.12057533376945,-17.42618884319419,27.58059609807242,133.98200672785475,298.1628872252284,15.0,37.38689960939179,6.6589349235806035,21.86823889843133,35.660194228740124,35.660194228740174,42.65501876086222,46.11448570843372,15,490 days 11:12:00,242 days 04:05:05.949980208,202 days 00:00:00,222 days 00:00:00,525 days 00:00:00,715 days 00:00:00,787 days 00:00:00,15.0,59.333333333333336,2.9439202887759492,55.0,57.0,59.0,61.0,65.0,15.0,35.35946726980448,6.266844865762018,25.862068965517242,30.454545454545453,35.08771929824561,39.026969857218404,44.642857142857146,15.0,0.45813425054547446,0.7018457082623449,-0.5659612068472986,-0.1522689182377719,0.4759527810020482,1.0152247117960687,1.52918524984827
1,1,5,2,15.0,50.55631036122123,78.50793910695245,-28.712495297829904,-8.950752465413615,31.75468188853904,88.53778295764826,242.4307433389864,15.0,39.33924221417122,6.7046160656130915,24.57987470734662,37.56569449419486,38.7954772544626,44.53826733327614,50.37688839506805,15,532 days 22:24:00,215 days 05:53:05.102390400,256 days 00:00:00,285 days 12:00:00,631 days 00:00:00,715 days 00:00:00,785 days 00:00:00,15.0,57.13333333333333,3.159264531651692,52.0,54.5,57.0,59.0,63.0,15.0,32.991171047412294,4.269126346879337,26.785714285714285,29.45773524720893,33.33333333333333,35.59322033898305,40.98360655737705,15.0,0.4322456930377659,0.5454074852315317,-0.4112372349924926,0.0191377977797014,0.5114970317309301,0.8625013041192379,1.3147076165837033
1,1,5,3,15.0,93.38749071048477,120.67546754230706,-46.05736901447283,-19.066828955144885,71.92814361203943,179.42056723249476,343.58505919869185,15.0,43.104071351922,7.587375006522106,29.442756158111305,39.81367921783797,41.316504045304676,49.86158472069998,55.19819480631072,15,432 days 20:48:00,228 days 19:36:37.707007524,166 days 00:00:00,274 days 00:00:00,287 days 00:00:00,647 days 12:00:00,786 days 00:00:00,15.0,54.13333333333333,2.231804736295804,51.0,52.5,54.0,55.0,59.0,15.0,32.87868221867007,8.104368312746786,22.0,25.227272727272727,31.48148148148148,39.134382566585955,44.44444444444444,15.0,0.5395179143218084,0.7130521216030961,-0.7438912046509905,-0.08413403111101354,0.6964440126706837,1.134792558303853,1.4201631927373464
1,1,5,4,15.0,275.29027730929636,323.81519054730114,-31.91262303070934,4.113006508865986,165.25642009884888,465.8950912315688,943.6216172797616,15.0,45.33783218989788,9.131462551041608,29.195395608805825,39.696903535947,42.307693114936136,56.735778094956984,57.03188043951081,15,477 days 08:00:00,258 days 10:04:33.476926516,127 days 00:00:00,247 days 00:00:00,519 days 00:00:00,705 days 00:00:00,785 days 00:00:00,15.0,47.6,2.0283702113484394,44.0,46.0,48.0,49.0,50.0,15.0,32.66253588772098,6.572130370145215,22.22222222222222,26.26530612244898,32.6530612244898,37.753587333003466,42.22222222222222,15.0,0.8689160228549044,0.7425920500512723,-0.30011385153207193,0.20552295224409048,1.0460932419604536,1.4767290870558911,1.8443274410242967
1,1,5,5,15.0,293.44764783130205,424.0100146668173,-58.96065711575579,-11.891238930693937,83.94652918930149,504.91321263874687,1191.809988989201,15.0,62.003160547892705,13.542040848746174,44.15290258891515,48.58916886100927,66.09021428245731,73.5365810772722,78.66449081065495,15,495 days 22:24:00,227 days 21:33:06.599875880,159 days 00:00:00,302 days 00:00:00,519 days 00:00:00,702 days 00:00:00,779 days 00:00:00,15.0,39.333333333333336,1.6329931618554523,37.0,38.0,39.0,40.5,42.0,15.0,41.95974111763585,7.430513184066285,31.57894736842105,36.0042735042735,40.54054054054054,48.71456822676335,56.09756097560976,15.0,0.705070854926386,0.7280287624683476,-0.49499810610583156,0.10516144293056046,0.7405406375488629,1.3123642840285124,1.7142627777249708
1,1,6,1,15.0,64.68358701969977,95.65883378529091,-28.319931654528848,-13.91055004617008,26.68852438436845,121.81536689875617,260.4481789434038,15.0,34.8089587220911,5.518026319329985,22.5984425214801,32.400363968052154,36.896463447509106,39.393136692749025,39.842109582860374,15,483 days 12:48:00,247 days 01:19:53.354106068,177 days 00:00:00,222 days 00:00:00,525 days 00:00:00,709 days 00:00:00,787 days 00:00:00,15.0,52.733333333333334,4.2336520314982815,46.0,49.5,52.0,56.0,60.0,15.0,37.19200140778965,5.953615145709229,30.612244897959183,31.929347826086957,35.294117647058826,40.17857142857143,48.0,15.0,0.47887900935833944,0.6464941550590658,-0.4702451146264457,-0.10891542194641822,0.4691792769141554,1.0097571868614081,1.4545175859364294
