,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,10.671937281850523,2000-02-01,9.370369911193848,0.0,2000-02-14,10.86111068725586,0.0,15.909092065630958,0.1590909206563096,Long,Closed,0
1,1,0,10.644712122289025,2000-02-15,10.88888931274414,0.0,2000-02-22,10.416666984558104,0.0,-5.026670741257462,-0.04336735498205111,Long,Closed,1
2,2,0,10.086587235215436,2000-02-23,10.993056297302246,0.0,2000-02-28,12.277777671813965,0.0,12.958454216958344,0.11686662378205026,Long,Closed,2
3,3,0,8.988450713258397,2000-04-04,13.777777671813965,0.0,2000-04-05,14.75,0.0,8.738772479229496,0.07056452436266032,Long,Closed,3
4,4,0,9.830828998448515,2000-04-19,13.48611068725586,0.0,2000-04-20,12.430556297302246,0.0,-10.376974706195611,-0.07826974095289708,Long,Closed,4
5,5,0,10.375698770984236,2000-05-19,11.777777671813965,0.0,2000-05-22,12.229166984558104,0.0,4.683479537474781,0.03832550803063493,Long,Closed,5
6,6,0,10.875955662382916,2000-05-24,11.666666984558104,0.0,2000-06-07,13.777777671813965,0.0,22.96034623297747,0.180952339691371,Long,Closed,6
7,7,0,11.701678209511776,2000-06-29,12.805556297302246,0.0,2000-07-06,12.13888931274414,0.0,-7.8011225262044945,-0.05206075933605099,Long,Closed,7
8,8,0,11.282148040039857,2000-07-07,12.590277671813965,0.0,2000-07-18,14.902777671813965,0.0,26.08996734259216,0.18367347093360983,Long,Closed,8
9,9,0,11.55128258013527,2000-08-01,14.555556297302246,0.0,2000-08-02,13.166666984558104,0.0,-16.04345292403744,-0.09541987158550305,Long,Closed,9
10,10,0,10.253386128312261,2000-08-03,14.833333015441896,0.0,2000-08-11,14.847222328186035,0.0,0.14241248662256112,0.0009363581825933102,Long,Closed,10
11,11,0,10.389450169344219,2000-08-22,14.652777671813965,0.0,2000-08-23,14.23611068725586,0.0,-4.328940873277361,-0.028436040857946366,Long,Closed,11
12,12,0,10.23960255131802,2000-08-25,14.444443702697752,0.0,2000-08-31,15.333333015441896,0.0,9.101873274614263,0.061538494042392845,Long,Closed,12
13,13,0,16.242127313989084,2000-10-12,9.666666984558104,0.0,2000-10-17,8.166666984558105,0.0,-24.363190970983595,-0.1551724086902088,Long,Closed,13
14,14,0,14.148698122042033,2000-10-25,9.375,0.0,2000-10-26,9.916666984558104,0.0,7.663882647189411,0.057777811686197715,Long,Closed,14
15,15,0,19.078697537864546,2000-12-22,7.354166984558106,0.0,2001-01-02,7.2083330154418945,0.0,-2.782322187514467,-0.01983011392349744,Long,Closed,15
16,16,0,16.669770345917456,2001-01-08,8.25,0.0,2001-01-16,8.770833015441895,0.0,8.682166755988078,0.06313127459901764,Long,Closed,16
17,17,0,16.829671609761967,2001-01-23,8.6875,0.0,2001-02-05,8.916666984558105,0.0,3.8568050939122998,0.02637893347431425,Long,Closed,17
18,18,0,16.79044220461196,2001-02-06,8.9375,0.0,2001-02-08,9.208333015441896,0.0,4.547406092877935,0.03030299473475761,Long,Closed,18
19,19,0,17.17910925517748,2001-02-09,9.0,0.0,2001-02-20,9.166666984558104,0.0,2.8631903369546308,0.01851855383978923,Long,Closed,19
20,20,0,19.431383130876906,2001-03-13,8.104166984558105,0.0,2001-03-16,8.4375,0.0,6.477121533221947,0.04113106455938474,Long,Closed,20
21,21,0,20.324664850286936,2001-04-06,8.066666603088379,0.0,2001-04-09,7.929999828338623,0.0,-2.777706392958436,-0.016942162292592034,Long,Closed,21
22,22,0,17.75050552071272,2001-04-10,9.079999923706056,0.0,2001-04-17,9.423333168029783,0.0,6.09433864881251,0.037812031630898135,Long,Closed,22
23,23,0,20.908615927828496,2001-06-04,8.0,0.0,2001-06-11,8.256667137145996,0.0,5.366554591880913,0.0320833921432495,Long,Closed,23
24,24,0,21.0788145127633,2001-06-13,8.1899995803833,0.0,2001-06-14,7.949999809265137,0.0,-5.058910658505425,-0.029304002858927095,Long,Closed,24
