custom_window_entry,custom_hh_hl_counts,custom_window_exit,custom_lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Total Trades per year_count,Total Trades per year_mean,Total Trades per year_std,Total Trades per year_min,Total Trades per year_25%,Total Trades per year_50%,Total Trades per year_75%,Total Trades per year_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max,Total Return [%]_std_perc,Max Drawdown [%]_std_perc,Total Trades_std_perc,Sharpe Ratio_std_perc
6,5,7,4,15.0,4.772069742325301,15.628241740894383,-22.38229524573258,-3.8403378916876605,3.0747298695194445,18.666828604573368,26.363344977271115,15.0,15.326501022797197,7.071138511875333,7.489600666518771,7.498753372264661,16.64061637181401,17.150155592627108,26.779013770592364,15.0,370.73333333333335,113.94075319259231,141.0,322.0,333.0,454.5,576.0,15.0,10.2,1.6987390281365427,8.0,9.0,10.0,12.0,13.0,15.0,5.614678899082569,0.9350857035613996,4.4036697247706424,4.954128440366972,5.504587155963303,6.605504587155964,7.155963302752293,15.0,51.515928515928515,14.93598421177583,27.27272727272727,38.18181818181819,55.55555555555556,64.58333333333333,70.0,15.0,0.2395645870345892,0.7682351363004262,-1.268864721765098,-0.15022470534494073,0.2031834011404409,0.8672509938474526,1.2427084161458157,3.274939928534901,0.46136678563211936,0.16654304197417086,3.20679757308832
6,5,7,5,15.0,9.104908213191168,15.754148375718081,-15.88404771236786,0.21761468187882826,7.073705696605558,24.62694589073063,30.33058836218021,15.0,16.25849825943502,5.900527820289573,9.357647173881912,9.739263843764654,16.50147772206381,18.263838042433605,25.949973162932523,15.0,392.0,117.45515861687083,261.0,271.5,367.0,448.0,609.0,15.0,9.2,1.6987390281365427,7.0,8.0,9.0,11.0,12.0,15.0,5.064220183486239,0.9350857035613996,3.853211009174312,4.4036697247706424,4.954128440366972,6.055045871559633,6.605504587155964,15.0,51.70827320827321,25.874847651231672,10.0,31.666666666666664,62.5,73.86363636363637,83.33333333333334,15.0,0.39752964209928526,0.6710130094519977,-0.8146669814917342,0.06652619921773803,0.3618557422291149,0.9973464754309251,1.3891505520915968,1.730291838954896,0.3629196083263975,0.18464554653658075,1.6879571694540667
6,5,8,1,15.0,10.703199759324589,20.016242881534925,-16.722419345939628,-6.288241620223943,17.535225622486067,25.632399974083356,46.01485495162319,15.0,7.760591774464464,4.033459268373707,2.7281329658849436,5.006453529538954,7.72857010593593,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.4,2.164651077128664,4.0,5.0,5.0,8.0,10.0,15.0,3.522935779816514,1.1915510516304573,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.4036697247706424,5.504587155963303,15.0,41.78835978835979,26.972967991890865,0.0,20.0,50.0,65.0,80.0,15.0,0.5854160324709898,1.2907328403582405,-1.6154974020717217,-0.5182032986479816,1.224957485103918,1.738734235982262,2.2352075917294907,1.8701176593566655,0.5197360440534246,0.33822673080135374,2.2048129343335034
6,5,8,2,15.0,10.703199759324589,20.016242881534925,-16.722419345939628,-6.288241620223943,17.535225622486067,25.632399974083356,46.01485495162319,15.0,7.760591774464464,4.033459268373707,2.7281329658849436,5.006453529538954,7.72857010593593,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.4,2.164651077128664,4.0,5.0,5.0,8.0,10.0,15.0,3.522935779816514,1.1915510516304573,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.4036697247706424,5.504587155963303,15.0,41.78835978835979,26.972967991890865,0.0,20.0,50.0,65.0,80.0,15.0,0.5854160324709898,1.2907328403582405,-1.6154974020717217,-0.5182032986479816,1.224957485103918,1.738734235982262,2.2352075917294907,1.8701176593566655,0.5197360440534246,0.33822673080135374,2.2048129343335034
6,5,8,3,15.0,11.445741441888227,21.202989632695463,-16.722419345939628,-6.288241620223943,17.47110972509786,26.751684360704175,50.11613320447958,15.0,7.760591774464457,4.03345926837371,2.728132965884942,5.006453529538938,7.7285701059359155,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.133333333333334,1.88477610139267,4.0,5.0,5.0,7.5,9.0,15.0,3.3761467889908254,1.0374914319592679,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.128440366972477,4.954128440366972,15.0,40.86243386243386,25.838472597790233,0.0,20.0,50.0,63.33333333333333,77.77777777777779,15.0,0.6150675393811633,1.3335886649392872,-1.6154974020717217,-0.5182032986479816,1.1863634270288972,1.7991076229656298,2.389466546389097,1.8524784733559,0.5197360440534254,0.3073004513140223,2.1681987416878608
6,5,8,4,15.0,4.164589595221819,15.391221635096466,-24.72289837333119,-2.4760779774098083,3.0933287309042186,18.55113415858206,25.28709532071139,15.0,14.73629295115933,6.920756503292658,6.998390975883403,7.489600666518767,16.50147772206381,17.150155592627108,26.371852668108403,15.0,378.6,121.18451103291093,141.0,322.0,343.0,471.5,576.0,15.0,9.4,1.6818357317441641,7.0,8.0,9.0,11.0,12.0,15.0,5.1743119266055055,0.925781136739907,3.853211009174312,4.4036697247706424,4.954128440366972,6.055045871559633,6.605504587155964,15.0,49.25372775372775,14.33861481432989,20.0,42.22222222222222,50.0,59.82142857142857,66.66666666666666,15.0,0.21956340521496173,0.8609007749530608,-1.646181456584526,-0.1008789336990624,0.24959010997363065,0.8242485231200899,1.3451866740292726,3.6957355060280994,0.4696402634115787,0.17891869486640044,3.9209665841637094
6,5,8,5,15.0,8.433826031195798,14.774126789952255,-14.978268077137088,0.334142507002511,6.32849045214715,23.31236937803545,28.13441341976204,15.0,15.343782817456647,6.079635559746425,7.480797937203352,8.885933482478562,16.50147772206381,18.2638380424336,24.41668621690865,15.0,361.2,126.9275383831263,141.0,263.0,343.0,471.5,576.0,15.0,9.666666666666666,1.7593288763724921,7.0,8.5,10.0,11.0,13.0,15.0,5.321100917431193,0.9684379135995369,3.853211009174312,4.678899082568807,5.504587155963303,6.055045871559633,7.155963302752293,15.0,59.29009879009879,20.555356833349446,20.0,47.72727272727273,66.66666666666666,73.86363636363637,85.71428571428571,15.0,0.40240979507155905,0.6785134371431083,-0.763781304051172,0.06643269826729711,0.39703334481468205,0.9650737331404873,1.4675592096987355,1.7517703987851279,0.39622794665925626,0.18199953893508541,1.686125550255184
6,5,9,1,15.0,10.782632813583003,20.047631470097336,-16.722419345939628,-6.288241620223943,18.726721436362283,25.632399974083356,46.01485495162319,15.0,7.760591774464464,4.033459268373707,2.7281329658849436,5.006453529538954,7.72857010593593,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.4,2.164651077128664,4.0,5.0,5.0,8.0,10.0,15.0,3.522935779816514,1.1915510516304573,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.4036697247706424,5.504587155963303,15.0,41.78835978835979,26.972967991890865,0.0,20.0,50.0,65.0,80.0,15.0,0.5876313810187664,1.2919368781818865,-1.6154974020717217,-0.5182032986479816,1.2581877133205668,1.738734235982262,2.2352075917294907,1.8592519857342364,0.5197360440534246,0.33822673080135374,2.1985498390880314
6,5,9,2,15.0,10.782632813583003,20.047631470097336,-16.722419345939628,-6.288241620223943,18.726721436362283,25.632399974083356,46.01485495162319,15.0,7.760591774464464,4.033459268373707,2.7281329658849436,5.006453529538954,7.72857010593593,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.4,2.164651077128664,4.0,5.0,5.0,8.0,10.0,15.0,3.522935779816514,1.1915510516304573,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.4036697247706424,5.504587155963303,15.0,41.78835978835979,26.972967991890865,0.0,20.0,50.0,65.0,80.0,15.0,0.5876313810187664,1.2919368781818865,-1.6154974020717217,-0.5182032986479816,1.2581877133205668,1.738734235982262,2.2352075917294907,1.8592519857342364,0.5197360440534246,0.33822673080135374,2.1985498390880314
6,5,9,3,15.0,11.445741441888227,21.202989632695463,-16.722419345939628,-6.288241620223943,17.47110972509786,26.751684360704175,50.11613320447958,15.0,7.760591774464457,4.03345926837371,2.728132965884942,5.006453529538938,7.7285701059359155,8.237791208523047,16.72241934593964,15.0,339.46666666666664,163.27140711389848,146.0,177.0,320.0,468.5,616.0,15.0,6.133333333333334,1.88477610139267,4.0,5.0,5.0,7.5,9.0,15.0,3.3761467889908254,1.0374914319592679,2.2018348623853212,2.7522935779816513,2.7522935779816513,4.128440366972477,4.954128440366972,15.0,40.86243386243386,25.838472597790233,0.0,20.0,50.0,63.33333333333333,77.77777777777779,15.0,0.6150675393811633,1.3335886649392872,-1.6154974020717217,-0.5182032986479816,1.1863634270288972,1.7991076229656298,2.389466546389097,1.8524784733559,0.5197360440534254,0.3073004513140223,2.1681987416878608
6,5,9,4,15.0,8.892727930361946,16.219498941379744,-16.460060873646043,-3.9292009054543087,13.780090703023731,21.197998483694725,34.27221600746881,15.0,9.954785234663017,3.7699392940794065,6.969374870389128,6.998390975883421,8.730348776340776,11.15390348363357,17.231760742499528,15.0,410.4,126.91099243170387,261.0,271.5,435.0,530.0,609.0,15.0,6.333333333333333,1.9148542155126762,4.0,5.0,6.0,8.0,9.0,15.0,3.4862385321100917,1.0540481920253264,2.2018348623853212,2.7522935779816513,3.302752293577982,4.4036697247706424,4.954128440366972,15.0,39.7989417989418,20.83998094280628,12.5,20.0,50.0,58.57142857142857,66.66666666666666,15.0,0.48570677580548843,0.9594095974405202,-1.3648032095493776,-0.2368832267343637,0.8939134397069473,1.2599907969277653,1.704471303152915,1.8239059002359006,0.37870624078883247,0.3023454024493699,1.9752855945842027
6,5,9,5,15.0,7.899763454479614,14.665052633519114,-18.06056110625309,1.4324229547265688,6.048666776653647,22.231853132742295,26.43130458947962,15.0,14.770862388964808,5.37792035591864,7.480797937203358,10.139784777488359,16.50147772206381,18.263838042433598,22.222978138423432,15.0,364.0,130.7669683062202,141.0,263.0,343.0,471.5,576.0,15.0,9.0,1.8516401995451028,6.0,8.0,9.0,10.5,12.0,15.0,4.954128440366973,1.01925148598813,3.302752293577982,4.4036697247706424,4.954128440366972,5.779816513761467,6.605504587155964,15.0,58.55820105820106,18.9279545837604,20.0,52.77777777777778,62.5,72.07792207792208,83.33333333333334,15.0,0.3708291584215624,0.7271833031487976,-1.124650640756201,0.12793262856114807,0.41409996561029444,0.9602883330184301,1.4308450713382026,1.8563913613392053,0.3640898015498703,0.20573779994945587,1.9609658157520833
