,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,1.9070321811680573,2000-01-13,52.4375,0.0,2000-01-24,56.4375,0.0,7.628128724672237,0.07628128724672237,Long,Closed,0
1,1,0,1.899669122553509,2000-01-25,56.65625,0.0,2000-01-27,56.03125,0.0,-1.187293201595935,-0.0110314396028681,Long,Closed,1
2,2,0,1.9779946206378871,2000-01-31,53.8125,0.0,2000-02-14,67.3125,0.0,26.702927378611477,0.2508710801393728,Long,Closed,2
3,3,0,1.959797798000924,2000-02-15,67.9375,0.0,2000-02-28,78.5,0.0,20.70036424138476,0.15547378104875806,Long,Closed,3
4,4,0,1.8424446364439826,2000-03-20,83.5,0.0,2000-03-24,88.0,0.0,8.291000863997937,0.053892215568862374,Long,Closed,4
5,5,0,2.3307835113325495,2000-04-13,69.5625,0.0,2000-04-14,65.375,0.0,-9.760155953705066,-0.06019766397124897,Long,Closed,5
6,6,0,2.031666294044872,2000-04-18,75.0,0.0,2000-04-20,71.0,0.0,-8.1266651761795,-0.05333333333333341,Long,Closed,6
7,7,0,2.049709511576354,2000-05-12,70.375,0.0,2000-05-18,71.0,0.0,1.28106844473524,0.008880994671403328,Long,Closed,7
8,8,0,2.1401378723811932,2000-05-25,68.0,0.0,2000-06-06,82.0,0.0,29.9619302133367,0.2058823529411764,Long,Closed,8
9,9,0,2.5902775724761304,2000-07-10,67.75,0.0,2000-07-11,67.5,0.0,-0.6475693931190563,-0.003690036900369138,Long,Closed,9
10,10,0,2.92319726047463,2000-07-31,59.8125,0.0,2000-08-02,58.0,0.0,-5.298295034610248,-0.0303030303030302,Long,Closed,10
11,11,0,2.7794334607791567,2000-08-08,61.0,0.0,2000-08-22,65.125,0.0,11.46516302571402,0.06762295081967212,Long,Closed,11
12,12,0,4.155193208223646,2000-10-16,43.5625,0.0,2000-10-17,37.0,0.0,-27.268455428967656,-0.15064562410329974,Long,Closed,12
13,13,0,3.606853928546039,2000-10-25,42.625,0.0,2000-10-26,46.0,0.0,12.173132008842884,0.07917888563049855,Long,Closed,13
14,14,0,4.366191597713626,2000-12-01,38.0,0.0,2000-12-14,47.0,0.0,39.29572437942261,0.23684210526315774,Long,Closed,14
15,15,0,4.560244557612009,2000-12-21,45.0,0.0,2000-12-22,48.125,0.0,14.250764242537514,0.06944444444444438,Long,Closed,15
16,16,0,4.770908029023433,2000-12-26,46.0,0.0,2000-12-29,46.625,0.0,2.98181751813965,0.01358695652173915,Long,Closed,16
17,17,0,4.701581756474876,2001-01-05,47.3125,0.0,2001-01-08,45.0,0.0,-10.872407811848177,-0.048877146631440015,Long,Closed,17
18,18,0,4.662725708900703,2001-01-10,45.375,0.0,2001-01-11,49.0,0.0,16.902380694765043,0.07988980716253441,Long,Closed,18
19,19,0,7.3939664257834545,2001-03-13,30.899999618530277,0.0,2001-03-15,30.88999938964844,0.0,-0.07394135660246093,-0.0003236320066438159,Long,Closed,19
20,20,0,7.027680565524061,2001-03-20,32.5,0.0,2001-03-27,35.88999938964844,0.0,23.823832827770758,0.10430767352764425,Long,Closed,20
21,21,0,8.393459487886993,2001-04-05,30.049999237060547,0.0,2001-04-09,17.55312728881836,0.0,-104.8919884228822,-0.41586929336190614,Long,Closed,21
22,22,0,4.33327831718884,2001-04-10,34.0,0.0,2001-04-17,34.9900016784668,0.0,4.289952807280713,0.02911769642549392,Long,Closed,22
23,23,0,4.223437580703258,2001-04-23,35.900001525878906,0.0,2001-04-27,37.95000076293945,0.0,8.658043818214509,0.05710304038797268,Long,Closed,23
24,24,0,4.2424421542794635,2001-05-10,37.77999877929688,0.0,2001-05-11,37.0,0.0,-3.309099701575633,-0.02064581271835082,Long,Closed,24
25,25,0,4.576395428567136,2001-06-01,34.29999923706055,0.0,2001-06-11,34.66999816894531,0.0,1.6932614204521599,0.010787141111215747,Long,Closed,25
26,26,0,5.21919812893942,2001-06-21,30.39999961853028,0.0,2001-07-05,30.25,0.0,-0.7828777283748707,-0.004934198039885803,Long,Closed,26
27,27,0,5.3792416132333765,2001-07-09,29.350000381469727,0.0,2001-07-17,31.600000381469727,0.0,12.103293629775095,0.07666098707857423,Long,Closed,27
28,28,0,5.328653262160263,2001-07-18,31.899999618530277,0.0,2001-07-19,31.049999237060547,0.0,-4.529357305556147,-0.02664578030201532,Long,Closed,28
29,29,0,5.232595677838941,2001-07-20,31.6200008392334,0.0,2001-07-23,30.049999237060547,0.0,-8.21518359772989,-0.04965216826385504,Long,Closed,29
30,30,0,4.693716302295716,2001-07-26,33.5,0.0,2001-08-06,36.0,0.0,11.734290755739266,0.07462686567164165,Long,Closed,30
31,31,0,4.863954482402408,2001-08-09,34.7400016784668,0.0,2001-08-10,35.4900016784668,0.0,3.647965861801822,0.02158894541634068,Long,Closed,31
32,32,0,5.154426518152099,2001-08-20,33.4900016784668,0.0,2001-08-21,33.29999923706055,0.0,-0.979353622497996,-0.005673407939194368,Long,Closed,32
33,33,0,7.078037077193796,2001-09-24,24.25,0.0,2001-09-26,23.649999618530277,0.0,-4.246824946373124,-0.02474228377194736,Long,Closed,33
34,34,0,7.045268205515256,2001-09-27,23.76000022888184,0.0,2001-10-10,30.0,0.0,43.96247198988124,0.26262625046329036,Long,Closed,34
35,35,0,7.176843486925658,2001-10-22,29.450000762939453,0.0,2001-10-29,27.549999237060547,0.0,-13.636013576152834,-0.06451617917341144,Long,Closed,35
36,36,0,7.061501163903744,2001-10-31,28.0,0.0,2001-11-12,33.75,0.0,40.60363169244653,0.20535714285714285,Long,Closed,36
37,37,0,8.656943637395564,2001-12-24,27.530000686645508,0.0,2001-12-31,28.649999618530277,0.0,9.695767627269674,0.04068285157828083,Long,Closed,37
