window_entry,2
hh_hl_counts,1
window_exit,4
lh_counts,4
timestamp,
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,-0.003382045850859896
2016-08-23,0.030927847892843606
2016-08-24,0.01333327996950399
2016-08-25,-0.004166631579582669
2016-08-26,0.007487270338329888
2016-08-29,0.012021866528254122
2016-08-30,-0.02483804387028356
2016-08-31,-0.010409685932439449
2016-09-01,-0.02641003649228398
2016-09-02,-0.006840702033159365
2016-09-06,0.0
2016-09-07,-0.010376591299799112
2016-09-08,0.04812493309855756
2016-09-09,-0.024448375089741375
2016-09-12,0.006520010906265526
2016-09-13,-0.018218722766070512
2016-09-14,-0.008926268344986225
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0014120233006327798
2016-10-05,0.012745403348949582
2016-10-06,-0.0016504289074995818
2016-10-07,-0.0066129804275610726
2016-10-10,-0.011441584831740438
2016-10-11,-0.012871545723184923
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,-0.004460059397492387
2016-10-18,0.006119500088449908
2016-10-19,0.0006291743020927344
2016-10-20,-0.00020961663873210698
2016-10-21,-0.009643674601354593
2016-10-24,0.014818001230793193
2016-10-25,-0.019816412417166158
2016-10-26,-0.005745934871305295
2016-10-27,0.03446064474139958
2016-10-28,0.011173175323066838
2016-10-31,0.004501756311470554
2016-11-01,-0.01262991729831145
2016-11-02,0.010934643618197881
2016-11-03,-0.004693911009039617
2016-11-04,0.0013579130447939813
2016-11-07,0.0
2016-11-08,0.02088888761633614
2016-11-09,-0.00623996213313061
2016-11-10,-0.002228047741480866
2016-11-11,-0.002233023023384936
2016-11-14,-0.003538710445485523
2016-11-15,0.0
2016-11-16,0.0004812626593744651
2016-11-17,0.022704865795147612
2016-11-18,0.0036679884317944575
2016-11-21,0.00865549264684443
2016-11-22,-0.0066743166499500794
2016-11-23,-0.010558655919607885
2016-11-25,0.012611530842006717
2016-11-28,-0.000957985377521515
2016-11-29,0.021672416419163117
2016-11-30,0.005443959211515253
2016-12-01,-0.03136669506721818
2016-12-02,0.016769516724485074
2016-12-05,0.00587673776859063
2016-12-06,0.005842467539196194
2016-12-07,0.009930649219551448
2016-12-08,0.00037108757471329397
2016-12-09,0.0009272487546927662
2016-12-12,-0.0012969960365402553
2016-12-13,-0.002411880098237909
2016-12-14,0.008182969481134334
2016-12-15,0.04703934315862317
2016-12-16,-0.0056377508027694355
2016-12-19,-0.0008859080590720253
2016-12-20,0.011704126367274683
2016-12-21,0.00420693888788098
2016-12-22,-0.025309859694614467
2016-12-23,0.004477014012759375
2016-12-27,-0.0007130762369374019
2016-12-28,-0.018565079609067028
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,-0.005954814921688497
2017-01-06,0.027501308974238806
2017-01-09,-0.005282629314855802
2017-01-10,0.008851179583797978
2017-01-11,0.01035257771558769
2017-01-12,0.00104211297878585
2017-01-13,0.009194981888422013
2017-01-17,-0.003953956421656627
2017-01-18,0.010873436103401949
2017-01-19,0.004097528417088294
2017-01-20,0.0076518601810431075
2017-01-23,-0.016537370735129463
2017-01-24,0.025566263298366976
2017-01-25,0.0048519275183203855
2017-01-26,-0.007492492174763387
2017-01-27,0.049320588614556245
2017-01-30,-0.0017585725931921524
2017-01-31,0.008808353094303445
2017-02-01,0.0017463965869631583
2017-02-02,0.013629186896360595
2017-02-03,0.006097576525733003
2017-02-06,0.004351134138036531
2017-02-07,0.0035587443086064225
2017-02-08,-0.00030838143650633866
2017-02-09,0.002467602885529492
2017-02-10,-0.004153816796886229
2017-02-13,0.0015448988728558905
2017-02-14,0.0003085241350159604
2017-02-15,0.0041634243895741965
2017-02-16,0.0
2017-02-17,-0.008138801406691546
2017-02-21,0.00789591450610188
2017-02-22,-0.005069169695351871
2017-02-23,-0.01760164609774072
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-0.005352856338892911
2017-03-10,0.005544080000628709
2017-03-13,0.0003150853958507551
2017-03-14,-0.00015743955969151538
2017-03-15,0.003780107831501747
2017-03-16,0.004236593150768214
2017-03-17,0.0029688312540612463
2017-03-20,-0.0018694955125543582
2017-03-21,-0.02544091594298456
2017-03-22,0.008648240800182715
2017-03-23,0.006196024740912529
2017-03-24,0.0
2017-03-27,0.0014295624266990516
2017-03-28,0.0031561087671356327
2017-03-29,0.005191067194892909
2017-03-30,0.001408511673374272
2017-03-31,0.0014064243493029887
2017-04-03,-0.003589289108211968
2017-04-04,0.005168409729417449
2017-04-05,-0.0024929786361197167
2017-04-06,0.002811636789818779
2017-04-07,0.01043608240929094
2017-04-10,0.0006166678208670757
2017-04-11,0.0030811247681198782
2017-04-12,-0.018583927617075315
2017-04-13,0.0003130144117451876
2017-04-17,0.005162643196762149
2017-04-18,0.0021790592197424396
2017-04-19,0.0021743212449867556
2017-04-20,0.00573375738205067
2017-04-21,-0.00739606893181894
2017-04-24,0.027320705987729264
2017-04-25,0.0025688059827483917
2017-04-26,0.01070082473829753
2017-04-27,0.005517437783011873
2017-04-28,-0.004745643334323516
2017-05-01,0.006854365469140193
2017-05-02,-0.009471621746669667
